KEY,German
INN_ROI_CONNECT_CONVERSATION01,"Hilf Kasel, wenn du kannst. Er hat eine schwere Last zu tragen."
INN_ROI_CONNECT_CONVERSATION02,"Obwohl ich nicht der religiöse Typ bin, verlasse ich mich doch auf Lua. Ich kann nicht viel machen, außer für die Leute zu beten, die ich umgebracht habe ... "
INN_ROI_CONNECT_CONVERSATION03,Ich bereue meine Vergangenheit nicht mehr. Ich kann sie nicht ändern. Worauf ich jedoch Einfluss nehmen kann ist die Zukunft.
INN_GAU_GREETING02,"Es ist etwas unangenehm, das zu tun."
INN_GAU_CONVERSATION04,"Hast du Yanne in letzter Zeit gesehen? Ich frage mich, wie es ihr geht ... "
INN_GAU_CONVERSATION05,"Was? Woher ich Lewisia kenne? Dieses Kind ... Selbst wenn sie jetzt älter ist ... Nur weil ich sie mag, wird es noch lange nicht funktionieren ..."
INN_GAU_GIFT02,Danke dir. Ich werde mich nächstes Mal um dich kümmern.
INN_GAU_CONNECT_GREETING_MAX,Hah! So treffen wir uns also erneut! Alles gut?
INN_GAU_CONNECT_CONVERSATION01,"Ah ... aus der kleinen Lei ist eine feine Dame geworden ... nicht zu glauben, dass ihr wahres Alter ... hahahaha!"
INN_GAU_CONNECT_CONVERSATION02,"Ich zerschlage dich in kleine Stücke! - Nun, wie war das? Die Kinder lachen, wenn ich mich so verhalte."
INN_GAU_CONNECT_CONVERSATION03,"Hahaha, ein alter Zwerg und ich haben letztes Mal ganz schön viel gebechert. Genaugenommen haben wir sämtlichen Alkohol in der Schenke vernichtet! Hahahaha!"
INN_PHILLOP_GREETING02,Willkommen! Hier! Hoch die Gläser!
INN_PHILLOP_CONVERSATION04,"Der Krieg vor hundert Jahren ... Ich war so jung wie du, als ich bei König Kyle war ..."
INN_PHILLOP_CONVERSATION05,Manchmal vermisse ich meine Zeit als Krieger. Damals hatte ich nicht so viele Probleme.
INN_PHILLOP_GIFT02,Das wäre nicht nötig gewesen. Ich hätte allerdings Schnaps bevorzugt. Haha!
INN_PHILLOP_CONNECT_GREETING_MAX,"Hallo, mein Freund! Schon am trinken, hm?"
INN_PHILLOP_CONNECT_CONVERSATION01,"Damals habe ich vielen wahnsinnigen Drachen und gleichartigem Gesindel den Gar ausgemacht. Genug jedenfalls, dass sich jeder Zwergenbart vor Erstaunen kräuselt, heh."
INN_PHILLOP_CONNECT_CONVERSATION02,Brauchst du eine neue Waffe? Ich habe noch ein paar Zwergenäxte in meiner Truhe.
INN_PHILLOP_CONNECT_CONVERSATION03,"Hahaha, du bist vielleicht ein Scherzkeks. Na klar, falls du jemals die Hilfe der Zwerge brauchst, helfe ich dir aus der Klemme."
INN_LAKRAK_GREETING02,Willkommen!!! Du wollen meine Forschung begutachten?
INN_LAKRAK_CONVERSATION04,Ich möchte Menschensprache beherrschen gut! A-B-C-Deeh!!! D immer Problem!!!
INN_LAKRAK_CONVERSATION05,Kein Mensch wie du! Eindeutig! Du eindeutig Freund! Jetzt ich habe Roi und dich!!!
INN_LAKRAK_GIFT02,Du gebracht etwas Gutes!? Ich kenne gute Dinge! Großartig!!!
INN_LAKRAK_CONNECT_GREETING_MAX,Kukakak! Heute Forschung gut!
INN_LAKRAK_CONNECT_CONVERSATION01,Schwarzpulver! Explosionen! Kakakak!
INN_LAKRAK_CONNECT_CONVERSATION02,Experimente! Experimente! Mehr Experimente! Waffen entwickeln Spaß macht!
INN_LAKRAK_CONNECT_CONVERSATION03,"Daten für Forschung sehr gut, danke! Sehr beste Freunde!"
INN_KAULAH_GREETING02,"Ich hoffe, dass mein Wind dir dabei hilft, zu ruhen. Wenn auch nur ein wenig."
INN_KAULAH_CONVERSATION04,"Ich kann mich einfach nicht an die Stadt gewöhnen. Aber es tut gut, lebendige Menschen zu sehen."
INN_KAULAH_CONVERSATION05,"Der Wind wird immer wehen, auch wenn die Zeit vergangen ist ... So wie dein Mühsal ebenfalls vergehen wird."
INN_KAULAH_GIFT02,Ich werde auf dieser Reise gute Verwendung dafür haben.
INN_KAULAH_CONNECT_GREETING_MAX,"Dachte ich mir doch, dass ich einen freundschaftlichen Wind gespürt habe. Willkommen zurück, mein Freund."
INN_KAULAH_CONNECT_CONVERSATION01,Stark wie ein Felsen. Sanft wie eine Briese. So fühlt sich deine Aura an.
INN_KAULAH_CONNECT_CONVERSATION02,Hast du jemals die Spitze der Berge in Ogria bestiegen? Dort oben wartet eine atemberaubende Aussicht.
INN_KAULAH_CONNECT_CONVERSATION03,Letzte Nacht hatte ich eine Vorahnung. Du hast die Welt gerettet ...
INN_EPIS_GREETING02,Sei willkommen! Hast du die Türe geschlossen?
INN_EPIS_CONVERSATION04,"Oh, was hast du erwartet? Oh, du bist hinterhältig."
INN_EPIS_CONVERSATION05,"Du möchtest wissen, warum ein Dämon auf der Seite der Menschen steht? Sieht das wirklich so aus? Haha."
INN_EPIS_GIFT02,Nicht schlecht. Du kennst dich offenbar mit Verführung aus. Macht dich das also mehr wie mich?
INN_EPIS_CONNECT_GREETING_MAX,"Hm, deinem Gesichtsausdruck nach zu urteilen hast du mich gestern Nacht in deinen Träumen getroffen, richtig?"
INN_EPIS_CONNECT_CONVERSATION01,"Aha, also wie war denn dein Traum? Befriedigend? Oder möchtest du lieber da weitermachen, wo er aufgehört hat ... "
INN_EPIS_CONNECT_CONVERSATION02,"Haaah! Ich habe da diese Sache im Kopf. Und zwar dich, ich denke immerzu an dich ... und weisst du warum?"
INN_EPIS_CONNECT_CONVERSATION03,"Diese Klamotten scheinen immer enger zu werden. Habe ich etwa zugenommen ...? Möchtest du mir vielleicht helfen es herauszufinden, zum Beispiel in meinem Zimmer?"
INN_SELENE_GREETING02,"Heute war ein guter Tag. Schön, dich getroffen zu haben."
INN_SELENE_CONVERSATION04,"Ich lebe für den Schutz des Waldes, seit ich sehr jung bin. Darum habe ich die Geschichte des Heiligen Schwertes immer geliebt."
INN_SELENE_CONVERSATION05,"Der Krieger des Heiligen Schwertes, der den Dunklen Lord besiegte und der Welt vor 100 Jahren den Frieden brachte ... Nun müssen wir eine neue Legende erschaffen."
INN_SELENE_GIFT02,Das ist ...! Danke dir für deine Großzügigkeit.
INN_SELENE_CONNECT_GREETING_MAX,"Heute scheint ein dieser schönen, sonnigen Tage zu sein. Voller Freude und Wärme."
INN_SELENE_CONNECT_CONVERSATION01,Vielleicht war ich ungerecht zu diesem Krieger und habe ihm meine Ideale und Vorstellungen aufgezwungen ... 
INN_SELENE_CONNECT_CONVERSATION02,Besuch den Elidora-Wald doch auch mal. Ich komme dich dann persönlich begrüßen.
INN_SELENE_CONNECT_CONVERSATION03,"Dieser Bogen wurde mir von einem Wind-Element als Zeichen unserer Freundschaft überreicht. Du kannst ihn gerne auch ein mal halten, wenn du möchtest."
INN_MARIA_GREETING02,"Also, was brauchst du?"
INN_MARIA_CONVERSATION04,"Du scheinst immer noch etwas ahnungslos. Du hast noch einen langen Weg vor dir, ehe du ihnen entgegentreten kannst."
INN_MARIA_CONVERSATION05,"Du weißt es nicht ... Also weißt du nicht, wie Lua wirklich aussieht. Besser, du weißt es nicht."
INN_MARIA_GIFT02,Haha ... In Ordnung. Das wird ein gutes Krähenfutter abgeben.
INN_MARIA_CONNECT_GREETING_MAX,"... Hmpf. Du bist also doch aufgetaucht. Und wie ich sehen kann, nicht länger ein Anfänger."
INN_MARIA_CONNECT_CONVERSATION01,"Wenn ich dich so ansehe, erinnert es mich an seine Jugend ... hm ..."
INN_MARIA_CONNECT_CONVERSATION02,"Ich hasse Lua für das, was sie getan hat. Aber du ... du bist anders."
INN_MARIA_CONNECT_CONVERSATION03,"Du bist ja wirklich ein sonderbarer Fall, akzeptierst so eine verschlagene Hexe zu akzeptieren. Wie niedlich."
INN_MIRURU_GREETING02,Willkommen! Mein Lieblings-Ehren-Untergebener!!!
INN_MIRURU_CONVERSATION04,"Hmm... Meine Vergangenheit? Immer, wenn ich mich an etwas erinnern will ... macht es bumm!!! Und ich falle aus dem Bett."
INN_MIRURU_CONVERSATION05,Aber an etwas kann ich mich erinnern. An einen brennenden Durst ... und an Schrift auf einer Landkarte ... Der Brunnen des Lebens?
INN_MIRURU_GIFT02,Du bist wahrlich mein Untertan! Jetzt ist der Schatz der Miruru-Piraten komplett!
INN_MIRURU_CONNECT_GREETING_MAX,Hey! Willkommen zurück!
INN_MIRURU_CONNECT_CONVERSATION01,Lasst uns heute ebenfalls hart arbeiten! Für die Miruru-Piraten!
INN_MIRURU_CONNECT_CONVERSATION02,Hast du Schätze mitgebracht? Wo denn? Wo denn? Zeig mal!
INN_MIRURU_CONNECT_CONVERSATION03,"Meine Kanone? Ja, die hab ich selber hergestellt. Ist das nicht total mega? Total mega, oder?"
INN_LORRAINE_GREETING02,"Ich freue mich immer über die Gelegenheit, Zeit mit dir zu verbringen."
INN_LORRAINE_CONVERSATION04,Vor dir liegt eine wichtige Kreuzung. Licht und Schatten ... vereinigen sich zu einem gemeinsamen Weg ...
INN_LORRAINE_CONVERSATION05,"Im Gegensatz zu Elfen, die für ihr langes Leben bekannt sind, führen Menschen kürzere Leben, aber sie strahlen in ihrer Blütezeit heller."
INN_LORRAINE_GIFT02,Ich sehe das als Geschenk. Als Gabe deiner Großzügigkeit.
INN_LORRAINE_CONNECT_GREETING_MAX,"Du bist stark, gerecht und rein geworden."
INN_LORRAINE_CONNECT_CONVERSATION01,"Du hast die reinste Seele, die ich seit sehr langer Zeit zu Gesicht bekomme."
INN_LORRAINE_CONNECT_CONVERSATION02,"Es wäre wirklich schön, wenn diese friedvolle Zeit ewig andauern könnte, aber das wäre eine Illusion."
INN_LORRAINE_CONNECT_CONVERSATION03,"Ich werde dich niemals vergessen. Nicht als einen Weisen, aber als einfachen Elfen."
INN_CLAUSE_GREETING02,"Haha! Auch Ritter der Wache müssen sich mal ausruhen. Komm, setz dich hierhin."
INN_CLAUSE_CONVERSATION04,"Ich habe nicht erwartet, dass Kasel so stark wird. Früher weinte er viel und folgte mir überall hin ... Und jetzt ist er der Meister des Heiligen Schwertes ... Haha."
INN_CLAUSE_CONVERSATION05,Ob ich eifersüchtig auf Kasel bin? Nein! Er ist mein Bruder und ich bin stolz auf ihn.
INN_CLAUSE_GIFT02,All das ... Ich fühle mich geschmeichelt. Ich werde noch härter arbeiten müssen.
INN_CLAUSE_CONNECT_GREETING_MAX,"Hahaha, schön dich wiederzusehen!"
INN_CLAUSE_CONNECT_CONVERSATION01,"Meine Gerechtigkeit ist gar nicht so ein großes Ding. Nur der Glaube daran, dass ich mich nie dafür schämen werde - das ist meine Gerechtigkeit."
INN_CLAUSE_CONNECT_CONVERSATION02,"So eine hohe Position inne zu haben bedeutet nicht, dass man eine Menge Verantwortung übernimmt. Es kann auch dafür sorgen, dass du mit einem Haufen Papierkram im Schloss feststeckst."
INN_CLAUSE_CONNECT_CONVERSATION03,"Ich weiß, dass ich dieser Person helfen sollte, aber im Moment gibt es Wichtigeres zutun - in ganz Orvelia leiden die Menschen."
INN_REPHY_GREETING02,Es ist warm! Die Seelen werden diesen Ort mögen!
INN_REPHY_CONVERSATION04,Kannst du das hören? Die Sterne vor dem Fenster flüstern uns etwas zu!
INN_REPHY_CONVERSATION05,"Mensch, beim nächsten Mal lade ich dich in unseren Wald ein!"
INN_REPHY_GIFT02,Ein Überraschungsgeschenk? Menschen sind wahrlich gute Freunde!
INN_REPHY_CONNECT_GREETING_MAX,Hi! Deine Seele ist so rein wie eh und je.
INN_REPHY_CONNECT_CONVERSATION01,"Der Wald fühlt sich gut an! Saubere Luft, eine frische Brise, tanzende Feen ..."
INN_REPHY_CONNECT_CONVERSATION02,Überlass mir die Führung! Die Seelen werden uns helfen!
INN_REPHY_CONNECT_CONVERSATION03,"Die Sterne sagen, dass heute ein guter Tag wird! Lass uns rausgehen!"
INN_DIMAEL_GREETING02,Dieser Ort ist nicht so schlecht.
INN_DIMAEL_CONVERSATION04,Ich mag schattige Plätze. Ich hasse blendende Helligkeit.
INN_DIMAEL_CONVERSATION05,Die Dunkelheit ist die primäre Quelle meiner Macht.
INN_DIMAEL_GIFT02,"Warum gibst du mir immer wieder diese Dinge? Ich hasse es, mich mit diesen problembehafteten Dingen herumzuschlagen."
INN_DIMAEL_CONNECT_GREETING_MAX,Da bist du also. Irgendetwas Hilfreiches gefunden?
INN_DIMAEL_CONNECT_CONVERSATION01,Wann ist die nächste Jagd? Ich hoffe sie wird ebenso erfolgreich.
INN_DIMAEL_CONNECT_CONVERSATION02,"Diese schwarze Macht gehört nun mir. Und ich werde damit machen, was ich für richtig erachte."
INN_DIMAEL_CONNECT_CONVERSATION03,Meine Rache ist noch nicht vorbei ... aber für den Moment bin ich zufriedengestellt.
INN_REINA_GREETING02,"Oh, dieser Ort ist großartig!"
INN_REINA_CONVERSATION04,"Willst du mich nicht ein paar Kunden vorstellen? Am besten gutaussehende, wenn möglich!!!"
INN_REINA_CONVERSATION05,Ich mag keine langweilige Arbeit! Hehe!
INN_REINA_GIFT02,"Wow! Für mich? Wirklich? Hehe, du bist großartig!"
INN_REINA_CONNECT_GREETING_MAX,"Na aber hallo, Schönheit! Lange nicht gesehen!"
INN_REINA_CONNECT_CONVERSATION01,"Leute heutzutage! Denken ich bin total pervers, dabei ist das alles nur ein Missverständnis! Ich bin nun mal ein Fan schöner Männerkörper!"
INN_REINA_CONNECT_CONVERSATION02,Manchmal träume ich von einem besseren Leben. Du weisst schon; wenn's draußen regnet und du im Matsch schlafen musst.
INN_REINA_CONNECT_CONVERSATION03,Die Arbeit als Söldner ist nicht immer erfüllend. Manchmal denke ich an ... dieses und jenes ...
INN_PAVEL_GREETING02,Was ist es hier so warm...?
INN_PAVEL_CONVERSATION04,Sei still ... Lass mich jetzt ruhen ... 
INN_PAVEL_CONVERSATION05,Von dir geht keine Kälte aus ...
INN_PAVEL_GIFT02,... Danke.
INN_PAVEL_CONNECT_GREETING_MAX,... du siehst gut aus.
INN_PAVEL_CONNECT_CONVERSATION01,Ich war einmal ein Mensch ... also verstehe ich das.
INN_PAVEL_CONNECT_CONVERSATION02,Bist du neugierig auf Drachen ..?
INN_PAVEL_CONNECT_CONVERSATION03,Ihre Seele flüstert mir zu ... sie ist neugierig auf dich ... 
INN_DEMIA_GREETING02,Vielen Dank für deine Einladung.
INN_DEMIA_CONVERSATION04,"Bitte sag mir, wenn du etwas über die Dunkle Macht herausfinden solltest."
INN_DEMIA_CONVERSATION05,Wir sind stets bereit zu kämpfen! Für Orvelia!
INN_DEMIA_GIFT02,Ich werde es mit den Soldaten teilen.
INN_DEMIA_CONNECT_GREETING_MAX,"Ich hörte, dass du nach mir suchst. Warum?"
INN_DEMIA_CONNECT_CONVERSATION01,Ich sorge mich um die Prinzessin. Sie ist noch so jung und sanftmütig ... es muss schwer sein.
INN_DEMIA_CONNECT_CONVERSATION02,"Hmpf, warum kann dieser Blecheimer nicht hierbleiben und auf die Prinzessin aufpassen? So eine lästige Person ... "
INN_DEMIA_CONNECT_CONVERSATION03,"Ich? Nun, ähm ... also neben dir zu kämpfen ist gar nicht so schlecht. Es ist zumindest ein gutes Training."
INN_NAILA_GREETING02,So sieht also das Haus eines Menschen aus.
INN_NAILA_CONVERSATION04,"Meine Schwester hat mir immer geraten, den Stolz einer Harpie zu bewahren."
INN_NAILA_CONVERSATION05,Ich werde die beste Harpienkriegerin der Welt werden.
INN_NAILA_GIFT02,Ich werde es dir zurückzahlen.
INN_NAILA_CONNECT_GREETING_MAX,Wie geht es dir? Wie läuft dein Training?
INN_NAILA_CONNECT_CONVERSATION01,Ein echter Krieger hört nie auf seine Fähigkeiten zu verbessern!
INN_NAILA_CONNECT_CONVERSATION02,"Ehre, Stolz - manche halten das für unnütz, aber mir bedeutet es was."
INN_NAILA_CONNECT_CONVERSATION03,Nächstes Mal kämpfen wir Einer gegen Einen. Einverstanden?
INN_RODINA_GREETING02,Oh! Danke für die Einladung!
INN_RODINA_CONVERSATION04,Ich bin hungrig! Bitte gib mir zu essen!
INN_RODINA_CONVERSATION05,Gemüse! Pilze!
INN_RODINA_GIFT02,Hab Dank für das Essen!
INN_RODINA_CONNECT_GREETING_MAX,Ah?! Grüße! Hast du schon etwas gegessen?
INN_RODINA_CONNECT_CONVERSATION01,Die Waffe eines Soldaten ist so wichtig wie sein Leben! Möchtest du mein gut gepflegtes Gewehr sehen?
INN_RODINA_CONNECT_CONVERSATION02,"Der Frostmagier, der in dieser Eishöhe wohnt, ist viel einfühlsamer als du glaubst! Er versucht es zwanghaft zu verbergen, deswegen tue ich so, als wüsste ich es nicht."
INN_RODINA_CONNECT_CONVERSATION03,Ist Sir Fluss nicht hier? Dank ihm ist das Leben nicht annähernd so schlimm!
INN_MORRAH_GREETING02,Wie schäbig.
INN_MORRAH_CONVERSATION04,"Hör auf mich zu nerven, wenn du am Leben bleiben willst."
INN_MORRAH_CONVERSATION05,Lass mich in Ruhe. Ich hatte keine Wahl.
INN_MORRAH_GIFT02,"Hättest du gedacht, dass mir das gefallen würde?"
INN_MORRAH_CONNECT_GREETING_MAX,Du bist hier. Ist der nächste Kampf entschieden?
INN_MORRAH_CONNECT_CONVERSATION01,Ich habe mich Maria verschrieben. Jedoch ... habe ich noch meine Schulden bei dir zu begleichen.
INN_MORRAH_CONNECT_CONVERSATION02,"General der Drachenartigen ... ja, das war ich früher. Ich hatte keine anderen Ziele."
INN_MORRAH_CONNECT_CONVERSATION03,"Ich bin eine Dämonin, erschaffen für Zerstörung, eine Drachenartige ... jedoch ..."
INN_BAUDOUIN_GREETING02,Diese wilde und unbändige Atmosphäre! Ich liebe das!
INN_BAUDOUIN_CONVERSATION04,Gewalt sollte man am besten mit Gewalt begegnen! So haben es die Götter gesagt! Kwahahaha!
INN_BAUDOUIN_CONVERSATION05,Mein Freund! Lasst uns Einen trinken!
INN_BAUDOUIN_GIFT02,"Kwahahaha, dafür werde ich dir Luas Segen geben!"
INN_BAUDOUIN_CONNECT_GREETING_MAX,Wow! Du scheinst ja wirklich von der Göttin gesegnet zu sein! Du leuchtest quasi!
INN_BAUDOUIN_CONNECT_CONVERSATION01,Wenn ich damals ins Königreich gegangen wäre ... mein Vater hatte wohl doch recht.
INN_BAUDOUIN_CONNECT_CONVERSATION02,"Hm, der Orden von Lua ist nicht das, was du denkst. Göttin oder nicht, das ist einfach nur ein Haufen Leute."
INN_BAUDOUIN_CONNECT_CONVERSATION03,"Es gibt etwas, was ich dir mitgeben will: Genieß dein Leben, solange du kannst! Es ist kurz! Und wir bereuen nur das, was wir nicht getan haben!"
INN_JANE_GREETING02,Wo ... ist das ...?
INN_JANE_CONVERSATION04,Es ist kalt ... Nein ... Warm ...
INN_JANE_CONVERSATION05,Ich ... kann mich ... nicht erinnern ... Ich ... will ... mich erinnern ... 
INN_JANE_GIFT02,Geschenk ...? Warum gibst du mir immer wieder diese Dinge?
INN_JANE_CONNECT_GREETING_MAX,Willkommen zurück ... Grüße an ihn ... wenn er zurückkehrt ...
INN_JANE_CONNECT_CONVERSATION01,Rotes Licht ...warme Hände ... sanfte Augen ... keine Erinnerung ... 
INN_JANE_CONNECT_CONVERSATION02,Verlorene Erinnerungen ... Leere ... 
INN_JANE_CONNECT_CONVERSATION03,Der Sarg ... sich niemals ändernde Wärme ... 
INN_AISHA_GREETING02,So schön ist das Haus nicht.
INN_AISHA_CONVERSATION04,"Uff ... Ich brauche kein Essen. Ich glaube nicht, dass es mir schmecken würde."
INN_AISHA_CONVERSATION05,"Wenn ich das nächste Mal komme, bringe ich einen luxuriöses Wagen mit."
INN_AISHA_GIFT02,"Danke. Sag mir, wenn du irgendetwas brauchen solltest."
INN_AISHA_CONNECT_GREETING_MAX,"Meine Schwester ist für eine Weile weg, also mach dir keine Sorgen."
INN_AISHA_CONNECT_CONVERSATION01,"Fall nicht auf das Lächeln der Adeligen herein. Für sie ist es nur eine Maske, hinter der sie ihre wahren Absichten verstecken."
INN_AISHA_CONNECT_CONVERSATION02,"Ich finde es nicht gut, dass ich Priscilla zu Hause nicht 'Schwester' nennen kann. Für mich ist sie doch meine Familie!"
INN_AISHA_CONNECT_CONVERSATION03,"Der Titel 'Violett' ... es gibt keine Hierarchie bei den Sieben, aber es ist trotzdem die letzte Farbe im Spektrum!"
INN_LEO_GREETING02,"Oh, so bequem!"
INN_LEO_CONVERSATION04,Du hast nicht sehr viele Bücher! Soll ich dir welche von mir daheim mitbringen?
INN_LEO_CONVERSATION05,Du kannst aus Büchern vieles lernen!
INN_LEO_GIFT02,Danke! Ich werde dich beizeiten zu uns einladen!
INN_LEO_CONNECT_GREETING_MAX,Hallo. Was sind die heutigen Neuigkeiten?
INN_LEO_CONNECT_CONVERSATION01,Ich habe heute viele neue Einträge verfasst. Jeder Tag bringt neues Wissen.
INN_LEO_CONNECT_CONVERSATION02,Es gibt draußen wohl viele spassige Dinge zutun. Vielleicht sollte ich auch mal mehr rausgehen ... 
INN_LEO_CONNECT_CONVERSATION03,Hast du eine Minute Zeit? Ich habe ein neues Buch gekauft ...
INN_FLUSS_GREETING02,Ich habe ein paar Blumen als Gastgeschenk mitgebracht.
INN_FLUSS_CONVERSATION04,"Menschen sind wie Schwerter. Man muss sich ständig veredeln, um ein wahrer Ritter zu werden."
INN_FLUSS_CONVERSATION05,Ich mag Pavel wirklich nicht. Rodina so zu verlassen ... 
INN_FLUSS_GIFT02,Danke für deine Güte.
INN_FLUSS_CONNECT_GREETING_MAX,"Auf dich ... nein, ich höre lieber damit auf."
INN_FLUSS_CONNECT_CONVERSATION01,Ursprunglich gehörte mein Haus nicht zum Königreich.
INN_FLUSS_CONNECT_CONVERSATION02,"Diese Blume ist eine Darbietung an das Heimatland meiner Vorfahren. Es ist ein Symbol, eine Denkschrift, um ihr gefallenes Heimatland niemals zu vergessen."
INN_FLUSS_CONNECT_CONVERSATION03,"Unser Orden ist doch nur eine Attrappe, zusammengesetzt aus den unerfahrenen Kindern adeliger Familien. Die wahren, gefürchteten Krieger sind anderswo ..."
INN_LUNA_GREETING02,Hallo! Luna ist wieder da!
INN_LUNA_CONVERSATION04,Es ist lustig hier! Luna gefällt das. Sehr sogar!
INN_LUNA_CONVERSATION05,Luna wird dir einen Segen geben! Mit Karotten!
INN_LUNA_GIFT02,"Das ist eine echte Karotte, oder?"
INN_LUNA_CONNECT_GREETING_MAX,Luna geht es gut!
INN_LUNA_CONNECT_CONVERSATION01,"Luna hat zu Hause viele Freunde! Aber sie erinnert sich nicht daran, wo ihr Zuhause ist!"
INN_LUNA_CONNECT_CONVERSATION02,"Jeder glaubt, dass Luna am liebsten Möhrchen mag! Und das stimmt auch!"
INN_LUNA_CONNECT_CONVERSATION03,"Hast du ... ähm, ein Mörchen?"
