KEY,Portuguese
ITEM_STORY_1013,"Diz a lenda que a cada 100 anos a Árvore do Mundo concede um dos seus galhos a um escolhido. O galho emana vida eterna, fornecendo imenso poder e conhecimento a quem o possui. Fundindo o galho com a Pedra da Floresta, um tesouro Élfico, Lorraine criou este cajado. Agora, ela tem o poder de chamar as forças da natureza e de permanecer conectada à Árvore do Mundo aonde quer que ela vá."
ITEM_STORY_1015,"Um conjunto de espada e escudo entalhado com diversas Runas e infundido com magia ancestral. Dizem que esses itens lendários foram criados há eras por um dragão ancião chamado Exian, que usou suas próprias escamas para a sua criação. Como parte dos tesouros reais de Orvel, a espada é concedida apenas ao cavaleiro com os princípios mais honrosos. Seu portador deve servir como defensor do reino e do seu povo e como o protetor da vida."
ITEM_STORY_1016,"O dever de um guia de almas é conduzir as almas perdidas ao longo do caminho certo, ajudando-as a seguir em frente para a próxima vida. Esta lamparina, que funciona à base de um orbe misterioso criado há muito tempo por um dragão de uma terra distante, é um tesouro dos Tamians. O orbe em seu núcleo permite que almas próximas se materializem, possibilitando que seu portador fale com elas diretamente. Assim, esta arma é o que há de melhor para um guia de almas. Chefes Tamianos usam esta relíquia há gerações para executar os deveres sagrados de um guia de almas. Agora, perante um grande perigo que ameaça o mundo, a lamparina foi passada para Rephy, o mais poderoso guia de almas que existe."
ITEM_STORY_1017,"Um tesouro dos Elfos Sombrios criado por meio do uso de uma poderosa pedra do luar de Arrovina e de um galho de árvore lunar da mais alta qualidade. Nerius é a melhor arma para Magia do Luar, além de ser um das armas mágicas mais poderosas dos Elfos Sombrios. No entanto, dizem que a bela luz prateada do luar pode ser facilmente maculada pela escuridão. Um amor sublime se transformou em profunda escuridão, e o elfo sombrio em busca de vingança colocou infundiu essa escuridão nesta arma."
ITEM_STORY_1018,"A família Stein ostenta uma longa linhagem que data do início do império. A honra da família, no entanto, origina-se das habilidades dos seus guerreiros, e não da sua ascendência nobre. Aria Stein foi uma mestra espadachim lendária. Lembrada como uma das guerreiras mais habilidosas da história do império, ela criou a base para a honra da família Stein. Reina é uma das suas descendentes e a espada de Aria, Livatis atualmente pertence a Reina. Leve como uma pena, porém robusta o suficiente para suportar qualquer golpe, a espada ajudou Reina a ganhar o apelido de “Relâmpago”."
ITEM_STORY_1019,"Andarta e Andraste foram dois dragões derrotados pelos Demônios durante a guerra. Eles eram amantes interligados pela alma e entendiam um ao outro melhor do que qualquer outra pessoa. Mesmo ao morrer, eles se recusaram a ficar separados e fizeram um último pedido para Pavel, seu companheiro. Pavel realizou seu último desejo transferindo suas almas para os seus corações e, então, transformando-os em um par de joias. Mesmo os dois tendo perdido seus corpos, eles permanecem juntos e inseparáveis como sempre."
ITEM_STORY_1020,"Certo dia, um veio que liberava um forte mana foi descoberto no território de Ziltrion. Ao investigá-lo, Demia encontrou um minério azul que nunca tinha visto antes. Vários feiticeiros e alquimistas estudaram esse misterioso minério com características de gema e de metal, mas ninguém conseguiu descobrir sua identidade. Porém, Jin, o ferreiro, tinha uma ideia diferente. Assim que viu o minério, ele, com um grande sorriso no rosto, ofereceu a Demia o seu serviço para a fabricação de equipamentos poderosos a partir do material. Com o minério, ele forjou uma lança e um escudo mais fortes que diamante e possuidores de um brilho azul de mana."
ITEM_STORY_1021,"Um par de manoplas amaldiçoado criado a partir das garras do Demônio Insano Baroro, que foi derrotado durante a guerra. Muitas vezes maior que o tamanho de mãos humanas normais, essas manoplas se conectam diretamente aos nervos do utilizador, permitindo que ele as controle facilmente. Embora concedam imenso poder, elas também invadem a mente do portador, lentamente se alimentando da sua alma. Apenas um verdadeiro guerreiro com nobre convicção, força de vontade e essência imortal pode lidar com essas armas amaldiçoadas. Elas são as armas perfeitas para um guerreiro com uma força de vontade que brilha até na escuridão do abismo."
ITEM_STORY_1022,"A essência da mais sofisticada tecnologia imperial. Este fuzil exige força sobre-humana e não pode ser manuseado por uma pessoa comum. Ele recebeu encantamentos mágicos para permitir que o atirador enxergue a distâncias impossivelmente longas. Porém, até mesmo a melhor mira do mundo fica inútil nas mãos de alguém que não sabe usá-la. Dessa forma, o desempenho deste fuzil depende muito das habilidades do seu usuário. Rodina, que tem o dom de uma excelente visão e de um controle preciso, é uma proprietária adequada para este fuzil. Ela foi além e personalizou a arma ao seu gosto, chamando-a de Rodina Sob Medida."
ITEM_STORY_1023,"No núcleo do Vulcão de Dragia, existe uma forja. Há centenas de anos, Temeraire, o dragão ancião de fogo, criou um conjunto de equipamentos encantados. Usando lava infundida com o poder do fogo vulcânico, ele forjou um escudo e uma espada capazes de incinerar qualquer coisa. Durante a guerra contra os Demônios, Temeraire apresentou esses itens para um guerreiro humano. Infelizmente, dizem que o guerreiro foi derrotado por Morrah. Desde então, ninguém viu esses equipamentos lendários. Isto é, até que Morrah reapareceu na linha de frente."
ITEM_STORY_1024,"Mesmo entre as relíquias sagradas concedidas aos sumo sacerdotes da Igreja de Lua, o Livro de Gênesis Divino é especial. De acordo com a lenda, esse livro, protegido ao longo dos tempos pelos Grandes Sacerdotes da igreja, foi escrito pela própria Lua. Iris, o Grande Sacerdote atual, ao receber uma revelação sobre Baudouin, confiou esse livro ao seu padrasto, Berman. Depois, o livro foi dado a Baudouin quando ele se tornou sumo sacerdote. Dizem que essa relíquia divina fornece energia sagrada infinita ao seu proprietário, assim como o poder de desbloquear o verdadeiro potencial daqueles que têm fé."
ITEM_STORY_1025,"Quando a magia de Malduk ressuscitou Jane como uma morta-viva, ela não deveria ter sentido nada. Ainda assim, ela se sentiu acolhida e confortável enquanto uma energia misteriosa envolvia seu corpo sem vida. Ela não deveria ter sido capaz de sentir isso. Porém, quando Malduk a tomou, ela instintivamente pediu ajuda à presença acolhedora. Depois, quando uma magia misteriosa a fez recuperar os sentidos, a primeira coisa que ela fez foi inspecionar seu caixão, que emanava um amor trágico, porém caloroso. Lá dentro, ela encontrou a seguinte mensagem minuciosamente entalhada: “Meu amor imutável por ti.”"
ITEM_STORY_1026,"Na Torre dos Sábios, o título de Violeta indica o ápice da capacidade de mana. O mana aparentemente infinito de Aisha era demasiado para meios comuns de saída. Por esse motivo, a família von Daphnel obteve todas as pedras de mana que pôde encontrar e as levou para Annette, a melhor tecnomaga do Castelo de Orvel. Annette, de bom grado, aceitou assumir esse novo projeto. Logo depois, ela criou Mahitra, um belo guarda-chuva digno de uma feiticeira aristocrata de nobre destino."
ITEM_STORY_1027,"A fênix é uma fera sagrada que simboliza a vida eterna. Tão evasiva quanto a própria fera, suas penas também são consideradas extremamente raras. Dizem que uma caneta de pena fabricada com a pena de uma fênix é uma poderosa ferramenta mágica por si só. Runas desenhadas com essa caneta de pena podem ser um poderoso meio para Magia Rúnica."
ITEM_STORY_1028,"Um conjunto de armas encantadas concedidas ao avô de Fluss, um cavaleiro oriundo da República Gray, e passado adiante como tesouros de família. Essas armas são capazes de gradualmente melhorar as habilidades físicas do portador, permitindo que ele rompa as barreiras das limitações humanas e ganhe poder e velocidade sobrenaturais. Devido ao fato de o efeito ser gradual, não há tensão imediata no corpo do portador. Cada peça é chamada Sangue e Rosa, respectivamente. Os nomes surgiram da espiral de sangue respingado e das pétalas de flores que acompanham cada golpe que Fluss desfere com essas espadas gêmeas. Nenhum outro guerreiro é capaz de utilizar todo o seu potencial como Fluss utiliza."
ITEM_STORY_1029,"Um estilingue feito de jacinto, uma árvore prateada que cresce em regiões de frio extremo. Dizem que jacintos foram abençoados pela Rainha do Gelo e que produzem frutos de um vermelho vivo mesmo nos climas mais frios. O simples ato de segurar um galho de jacinto permite que uma pessoa ignore o frio ao seu redor. Essas árvores abençoadas têm o poder de invocar nevascas e geadas. É evidente que os poderes são mais bem aproveitados com uma arma entalhada a partir de uma dessas árvores."
ITEM_STORY_1030,"Uma cruz ansata criada na forma de uma fênix, que simboliza o ciclo natural da vida. Antigamente, os nômades do deserto veneravam o dragão azul do oásis e a consideravam sua protetora. Em troca, o dragão fêmeo os abençoou com chuva e deu vida às suas plantações. Para mostrar sua gratidão, os nômades ofereceram-lhe vários tesouros, incluindo Lazulia, a pedra da água. Embora não tenha nenhum interesse particular em riquezas materiais, ela aceitou a gratidão deles e usou os tesouros para construir um templo dentro do oásis. Essa cruz ansata é o símbolo sagrado do templo e contém o imenso poder da água."
ITEM_STORY_1031,"Uma poderosa arma de luz capaz de assumir a forma de uma lança, de um punhal ou de um arco. É um dos tesouros divinos dos Anjos abençoados por um arcanjo. Dizem que ela é capaz de incinerar o mal. Devido à sua versatilidade, a arma é tradicionalmente dada ao batedor mais talentoso. O número de Demônios que pereceram sob sua luz durante a guerra é alto demais para contar."
ITEM_STORY_1032,"Um cajado de sangue que tem sido passado através das gerações da família do Vampiro Soberano. Seu tom carmesim simboliza a autoridade, discernimento e poder absoluto do Vampiro Soberano. Nas profundezas subterrâneas das Planícies de Galia, fica a terra sagrada dos Vampiros. Esse cajado lendário encontra-se lá, pronto para aparecer ao chamado de um mestre digno, independentemente de quem seja."
ITEM_STORY_1033,"Existe uma linha universal que conecta diferentes dimensões. Esta espada é a chave que pode romper e reconectar essa linha. Ela é concedida ao mediador dimensional que jurou proteger o equilíbrio do universo. Ela pode ser duplicada infinitamente, mas só concederá seus poderes ao escolhido."
ITEM_STORY_1034,"A essência da tecnomagia, criada com base na teoria de Annette. Cinco dos feiticeiros de mais alta patente da corte de Orvel aplicaram todos os seus esforços na criação dessa criatura mágica. Embora compartilhe seu mana com Annette, a essência também é capaz de tomar decisões independentes e executá-las. Assim, ela é o primeiro marco na tentativa de Annette de tornar a magia disponível para todos."
ITEM_STORY_1035,"Um par de armas mágicas que absorve a sede se sangue do usuário para aumentar seu próprio poder de fogo. Cada puxar do gatilho força o usuário cada vez mais além na loucura da batalha. Dizem que, quando um artesão mestre cria uma arma, ela desenvolve uma alma. Berkinos parecem ter a alma do deus da guerra. De acordo com a história, quando seu criador puxou seus gatilhos pela primeira vez, ele repentinamente ficou pálido de medo e as jogou num rio."
ITEM_STORY_1036,"Quando a Espada Sagrada de Aea foi concedida a Kyle, ela apareceu no Templo de Lua localizado ao norte das Planícies do Rei. Quando Kyle removeu a espada do altar, ela liberou uma poderosa onda de luz que transformou toda a redondeza num território sagrado. Tudo que havia dentro do Templo foi transformado em relíquias sagradas. Teoria, o pilar central do Templo, absorveu a maior quantidade de energia sagrada."
ITEM_STORY_1037,"A Guerra dos Demônios data de 100 anos atrás. Durante essa guerra, a maior ameaça à humanidade era, sem dúvida, os oficiais Demônios de alta patente. Kaitasis, o Demônio da Calma, era especialmente perigoso. Inúmeros feiticeiros e sacerdotes foram massacrados por esse Demônio que especificamente buscava usuários de magia para obter suas almas. Por fim, Kaitasis foi derrotado por Kyle e seu âmago foi enclausurado. No entanto, anos depois, o âmago caiu nas mãos da Máscara Sorridente e voltou a servir como um instrumento da morte."
ITEM_STORY_1038,"O pai de Ezekiel era um dos Demônios de patente mais alta. Embora não saiba qual é o nome ou a aparência do seu pai, ele tem ciência do tremendo poder do sangue demoníaco que herdou. O sangue de Demônio que corre em suas veias também lhe deu uma segunda personalidade. Quando seu sangue humano prevalece, Ezekiel é um jovem de excelente caráter. Em outros momentos, ele é um Demônio imensamente poderoso e arrogante, assim como seu pai. Barbatos, Carcereiro do Desespero, se manifesta quando o sangue de Demônios de Ezekiel está a toda força. Assumindo a forma de um dos seus braços, esta arma é potente o suficiente para talhar dimensões e cortar o próprio espaço. Ela é a representação física do poder do pai de Ezekiel."
ITEM_STORY_1039,"Cassandra faz hora extra como traficante de armas. Um dia, um item roubado caiu em suas mãos e imediatamente chamou sua atenção. Era um lindo leque adornado com decorações em ouro e pedras preciosas. De acordo com os rumores, todas as mulheres que o possuíram logo caíram numa onda de grande azar. O leque tem circulado no mercado como um item amaldiçoado. Assim que o comprou, Cassandra começou a investigar sua origem. Ao que parece, esse leque, chamado Brisa de Ouro, foi criado para ser uma arma disfarçada. Não é difícil imaginar que tipo de azar as donas desavisadas desse leque podem ter passado."
