KEY,Spanish
ITEM_STORY_101055,"La vela que solía iluminar la mesa del salón de reuniones donde antiguos guerreros de distintos continentes se congregaban para derrotar a los seres sobrenaturales.\nLa llama de esta vela añeja es azul y sirve para realizar exorcismos.\nCuando toca a un ser maligno, absorbe la vitalidad del cuerpo de la criatura.\nEs el primer material que usa Seria cada vez que afila su espada."
ITEM_STORY_101056,"Un lápiz labial rojo oscuro hecho con la sangre de quienes sufrieron muertes deshonrosas.\nAquellos que abandonaron la dignidad como humanos y cedieron a sus deseos insaciables no pudieron escapar de las garras de Erze.\nMurieron en un estado de trance total, pero es posible que sientan felices de que Erze los use.\nElla deja una marca de lápiz labial en el cuello de su presa luego de haberse alimentado."
ITEM_STORY_101057,"Una tetera que elaboraron los amigos cactus de Lilia para su cumpleaños. \nProduce infinitamente el agua más pura y limpia que existe. \nNo obstante, si se usa demasiada agua a la vez, la boca de la tetera se cierra. Los cactus agregaron esta característica para ayudar a Lilia a controlar el agua hasta que perfeccione sus habilidades."
ITEM_STORY_101058,"Un velo legendario que solo podía usar la mejor bailarina del continente. \nSi se baila con el velo puesto, los espectadores pueden quedar hipnotizados. \nLaudia lo utilizaba para encantar a sus enemigos con movimientos seductores y conseguir todo lo que deseaba."
ITEM_STORY_101059,"Los materiales de investigación acerca del estigma del Santo de las bendiciones.\nAunque Lucias tenga los recuerdos de los santos, ellos no lo sabían todo.\nLos clérigos de Lua dejaron este documento luego de investigar el secreto detrás del estigma,\npero fue imposible que descubrieran toda la verdad."
ITEM_STORY_101060,Un anillo otorgado al Comandante de los Caballeros mágicos de Velchia.\nRepresenta el poder y el orgullo de la orden más importante de caballeros mágicos en el imperio.\nLos caballeros también usaban el anillo como sello mientras realizaban tareas administrativas.
ITEM_STORY_101061,"Elaborada con su propio colmillo, esta estaca contiene la furia ardiente de Neraxis.\nCuando Neraxis usa la estaca para atacar, la energía concentrada, mezclada con los poderes de Neraxis, genera un remolino que va directo hacia el enemigo a una velocidad terrorífica.\nEs lo suficientemente potente como para penetrar todo y arrancar las extremidades de quienes se le acercan."
ITEM_STORY_101062,"Un estandarte de celebración que se creó como alabanza al rey cuando se fundó Orvelia. Siempre que ve el estandarte en la oficina, siente rabia al pensar en los traidores que convirtieron a su padre en un espantapájaros y en lo aduladores que destruyeron el país. Esto hizo que Scarlet estuviese aún más decidida a restaurar los días de gloria de Orvelia y a establecer un trono más poderoso."
ITEM_STORY_101063,"El corazón de la bestia sagrada Vaikal. Esta bestia se alimenta de los elementos de la luz y la obscuridad del mundo, por lo que su corazón está lleno de los truenos que se crean por la colisión de estos dos elementos. Si alguien falto de habilidades quisiera tocarlo, sería absorbido por su poder. Pero Sonia, que está hecha del núcleo de los relámpagos, absorbió ese poder y obtuvo una cantidad incalculable de maná."
ITEM_STORY_101064,"Una corona que se otorga al rey de Penteonia. Hace tiempo, un tirano rompió parte de esta corona, pero luego fue reparada. En el centro lleva incrustada una nueva gema roja denominada el alma del sol. Su forma dignificada obliga a quien esté ante ella a arrodillarse como muestra de respeto."
ITEM_STORY_101065,"Una colección de materia preciosa que se esparce sobre la bola de cristal de Sonia como si fueran estrellas. Mirianne la recolectó para hacer una broma, pero tiene tanto poder que suele usarse como una herramienta asesina."
ITEM_STORY_101066,"Una corona que llevaba puesta Shea el día después de interpretar la canción de cuna a los sueños en el bosque. Según Schwanheit, fue un obsequio de las hadas del bosque por su preciosa música. Se dice que los artículos que pasaron por las manos de las hadas tienen el poder de hacer que un alma vuelva a su forma más pura."
ITEM_STORY_101067,"La fuente de poder de Kara y una de las grandes obras maestras de una antigua civilización ya olvidada.\nEs la tecnología básica que usó Annette para fabricar a Rascal, \npero ni siquiera ha logrado descubrir todo sobre esta tecnología especial.\nUn motor permanente que genera poder mágico ilimitado de forma continua."
ITEM_STORY_101068,"Una máscara fabricada con la calavera de Prektrek, la bestia de hechizos, y tratada con magia. A Nia no le agradaban las máscaras tradicionales que cubrían todo su rostro, por lo que transformó la máscara de hueso en un casco.\nEstas máscaras se usan principalmente para impedir que enloquezcan los ojos endemoniados de los líderes, pero los ojos endemoniados de Nia eran, a pesar de sus enormes poderes, muy firmes, y la máscara nunca tuvo la misma importancia para ella.\nEs lo que usa Nia para recordar a su padre luego de que la Estrella azul lo convocara cuando ella heredó los Ojos endemoniados de petrificación. Dicen que fabricó su máscara con una calavera muy similar a la máscara de hueso de su padre.\nUn dato curioso: se sabe que la bestia Prektrek tenía un parentesco lejano con los goblins..."
ITEM_STORY_101069,"Una caña de pescar infantil que le regaló el amigo de la infancia de Esker.\nEn el poblado que Stardust visitaba durante las giras anuales vivía un niño molesto.\nEste niño, Lucias, le leía una biblia aburrida a Esker y lo asustaba con ciervos voladores.\nAl principio, Esker lo odiaba por sonreír como un idiota todo el tiempo, pero pronto se hicieron muy amigos.\n\nCuando Stardust visitó el poblado de Lucias en una gira, los amigos intercambiaron regalos como símbolo de amistad y esta es la caña que Lucias le dio a Esker.\nDesde esa vez, Esker fue a pescar con Lucias cada vez que visitó el poblado."
ITEM_STORY_101070,"Una armónica que Cecilia le gusta tocar en su tiempo libre.\nFue un regalo de Ricardo por su 15.º cumpleaños.\nLe preocupaba que su nieta olvidara relajarse de vez en cuando durante su viaje para lograr un mundo justo.\nDespués de mucho pensarlo, le dio a Cecilia esta pequeña armónica con su nombre grabado.\nSin embargo, Cecilia nunca se molestó en aprender más de una canción, ya que desconocía las intenciones de su abuelo."
ITEM_STORY_101071,"Primer arma, hecha en apuros por Kirze\nde cuando fue secuestrada por los demonios, era sujeto de experimento,\nlogró juntarse con los cristales arcanos escarlatas por primera vez, y obtuvo sus poderes.\nDos dagas incompletas que parecen muy débiles.\n\nEstas dos dagas son las armas que rescataron a los otros niños que estaban sujetos con ella.\nEs un arma que guarda recuerdos importantes y que no ha podido tirar hasta ahora."
ITEM_STORY_101073,"Hombrera que usa Chase en un hombro. Está hecha de minerales difíciles de encontrar en el continente de Orbis. \nEs ligera, pero muy robusta e irrompible. \nUn objeto que Demia logró conseguir para Chase, dado que Scarlet lo apreciaba.\nDemia no lo demostraba, pero la intrigaba el hecho de que Chase, a pesar de parecer muy novato, se entusiasmaba al momento de entrenar. \nDemia lo observó durante unos días, y un día, al darle una palmada en el hombro, le entregó la hombrera a Chase con indiferencia. Le dijo que pelear era importante, pero también lo era cuidar su cuerpo."
ITEM_STORY_101075,"Daga originalmente usada por los hombres lagarto del Lago de Eretana en celebraciones o ritos.\nEsta daga de uso decorativo era usada principalmente en festivales o ceremonias de mayoría de edad.\nSin embargo, se mejoró después de que el imperio ocupó el territorio de los hombres lagarto, y renació como un arma mágica."
ITEM_STORY_101078,"Un cáliz conmemorativo otorgado a los mercenarios poderosos y valientes del Imperio.\nTiene grabado el lobo, símbolo oficial.\nEn reconocimiento de las incontables victorias que obtuvo Bernheim para el Imperio, la familia real le entregó este exquisito cáliz, uno de los cinco que hay en todo el mundo.\nSegún los rumores, el cáliz posee un hechizo que hace que cualquier bebida vertida en él recupere la energía."
ITEM_STORY_101087,"El último obsequio de un aficionado anónimo.\nGlenwys se convirtió en la primera ganadora del torneo con un pasado como plebeya, pero lo que debió pagar para defender su posición en los siguientes torneos en el Coliseo del Imperio fue muy superior para los ingresos de una simple plebeya. La mayor parte de la cuota de participación que debió pagar provino de donaciones de ciudadanos, pero finalmente tuvo que resignarse cuando ya no pudo afrontar el alto costo de seguir compitiendo.\nSin embargo, un aficionado anónimo le brindaba su ayuda cada vez que estaba en apuros, algo que nunca la dejó de sorprender y que le permitió seguir luchando.\nEl día en que ganó 3 torneos consecutivos, recibió el Rubí de Ballas, la joya de un caballero. Este obsequio fue el último de su admirador desconocido. Desde entonces, este rubí se convirtió en su amuleto de la victoria, por lo que lo lleva encima como demostración de gratitud, pero aún le intriga saber la identidad de su admirador."
ITEM_STORY_101090,"Durante los días de la antigua civilización, alguien robó los hechizos de los sabios y juntó todos sus poderes en una bola de cristal. Al parecer, lo que buscaba era convertirse en el mayor chamán de su tiempo. Sin embargo, no existen registros históricos de esta bola de cristal antes de encontrarse lejos del pueblo, cerca del río Eden. Esta bola de cristal es muy peligrosa, ya que contiene distintos hechizos elementales mezclados entre sí. Aún se desconoce cómo se liberarán sus poderes."
ITEM_STORY_101091,Corona otorgada al guerrero más fuerte del continente Orbis. Solo la recibe el ganador del torneo de lucha que se celebra cada cuatro años. Se dice que quienes llevan esta corona son capaces de usar la fuerza del Dios de la Guerra.
ITEM_STORY_101092,"Un sello que se le otorga al mejor administrador del clan de Orvel. No se puede procesar ningún asunto de un clan sin este sello. Verónica, dada su forma de ser tan meticulosa, no sella ningún documento a menos que esté perfecto. Este es un artículo que pone en evidencia el espíritu profesional de Verónica."
ITEM_STORY_101093,"Una reliquia de la familia de Loman. El primer rey de Orvelia entregó este dije a la familia de Loman para honrar su servicio y lealtad a la hora de proteger a la monarquía de Orvel. Se desconoce su origen, pero se cree que es un accesorio que contiene el espíritu del guardián del Continente Orbis de una antigua civilización. Los dueños de este artículo afirmaron lo mismo. Cuando deciden arriesgar sus vidas para defender lo que les importa, invocan un increíble poder como las olas del mar. Las personas ahora creen que esta gema azul invoca espíritus, por lo que comenzaron a llamarla «Mar de la invocación». Loman la recibió de su padre como una reliquia familiar cuando ingresó al castillo, y la lleva consigo a todas partes."
