KEY,ChineseSimplified
ITEM_STORY_102008,外观就像是呼唤雨的雷鸟的面具。\n天风兽人萨满施展治愈之雨后，雷鸟的灵魂会飞到被雨淋到的人身边，并且回复其疲惫的身躯。
ITEM_STORY_102009,箱子中装有恶梦女王的梦之沙。\n这是一个装有能诱惑他人的魔法粉末的魔界箱子。\n当敌人沉睡时便趁机发动攻击，并且对无法摆脱恶梦的敌人造成严重的魔法伤害。
ITEM_STORY_102010,封印了风之弓精怪的石头。\n残暴的风之弓精怪会利用邪恶的恶作剧与斗争引起事端，而被妖精王封印在封印石中。\n召唤出渴望战斗的风之弓精怪后，他会赋予弓破坏之风让杀伤力达到5倍以上。
ITEM_STORY_102011,玛莉亚送给利亚的信使的爪铠甲。\n利用华丽黄金精工制成的爪铠甲拥有抓到目标就绝对不会放开的束缚诅咒，被信使萨裴顿逮到的敌人会在毫无防备的状态下遭受魔法攻击，并且造成严重伤害。
ITEM_STORY_102012,第一个发现新大陆的海贼王奥加的六分仪。\n海贼王奥加受神的启示跨越奥斐斯大陆发现新大陆，而他的六分仪可预测全世界最精准的位置与角度。米露露利用六分仪的精准的测量提高了翻转炸弹攻击的伤害量，但她早已忘记自己得到六分仪的经过了。
ITEM_STORY_102013,美丽却拥有剧毒的维拉唐娜。这是一种只有大贤者才能掌控的危险植物，纠结在一起的藤蔓与极少量的维拉唐娜会对敌人分泌致命毒性呈现中毒效果，让敌人对魔法攻击毫无抵抗力。
ITEM_STORY_102015,铁壁骑士的老旧木盾。\n克劳斯的第一个训练用护盾，刻印有已先离去的同伴们的名字，是加强守护骑士觉悟的珍贵护盾。\n每当使用护盾推开敌人时，骑士断然的决意会使其发挥超越极限的力量。
ITEM_STORY_102016,聚集第一个生命诞生时发生的灵气压缩而成的物体，由于非常暖和与温馨，所以灵魂都很喜欢。乐皮为了借助灵魂的力量，于是便利用它点燃灯火。加入种子后灯火就会变成和刚出现的太阳一样明亮。
ITEM_STORY_102017,小时候和爱碧嘉夜共享的手环，装饰有黑暗精灵视为珍贵宝石的闇影黑宝石。\n他们共同持有划分为二的闇影黑宝石，后来两人之间便形成了下辈子也会再次相遇的灵魂之绳。
ITEM_STORY_102018,蕾娜最终击败师父获得的戒指，因为实在太大了，所以她都戴在拇指。\n虽然看起来寒酸且难看，但刻印在戒指上的符石文字中藏有斗志的精怪。\n只要看着导师之戒，感觉今天的工作就会莫名其妙变多的样子。
ITEM_STORY_102019,冰龙送给年幼帕菲的礼物，这是冰龙灌注自身气息制成的胸针。\n但自从冰龙和帕菲合体后，他便不断地重复说千万别抛弃自己且会不断地看穿其心思而造成伤痛。\n它会赋予帕菲的魔力强大的寒气，让魔法的形象更加刁钻。
ITEM_STORY_102020,黛弥儿小时候练习时使用的木盾，因为使用超过数千年了，所以相当老旧。\n每当黛弥儿感到迷惘时都会拿出来让自己的意志更坚定，看见末端已经磨损的此一护盾后，身为奥勒贝利亚骑士的自豪便会再次涌现。
ITEM_STORY_102021,死去的希穆莉丝拥有的围巾，奈拉一直都携带在身上。\n希穆莉丝经常对奈拉说要拥有身为鹰身人的自豪。\n围巾弥漫着失去家人的悲伤，因此它会激起奈拉的愤怒。
ITEM_STORY_102022,帕菲新配合罗迪娜娇小的身躯而制成的狙击枪支架。\n因为使用水晶制作，所以非常坚固，只要有这个支架，就能更精准地命中目标。
ITEM_STORY_102023,使用黑色幼龙的骨头与皮革制成的手套。\n100年前，莫拉收集狩猎龙时杀死的幼龙制成的手套。\n坚固到连莫拉的火焰都无法让其融化，反而会赋予让火焰更加强大的力量。\n莫拉非常喜欢这个手套。
ITEM_STORY_102024,由于内容太可怕，是无法放入圣书的传说中的最后章节。内容描述有关于击败世界最黑暗的敌人的神圣之光。
ITEM_STORY_102025,珍在棺木中抱着沉睡的垫背，棺材内一起沉睡的亡灵附身于垫背当中。\n让珍不断地感受到因为死亡而造成的空虚。
ITEM_STORY_102026,达芙尼尔‧波恩家族代代相传的灵验宝物，其实它是上古文明中储存魔力的咒术用品。\n在爱纱镶嵌凝聚自身魔力的宝石后，它便开始散发一股晶莹剔透的光芒。
ITEM_STORY_102027,萃取世界树嫩叶制成的墨汁，1年不会超过10滴。\n使用此一墨汁写的魔法咒语能赋予肉体惊人的活力。\n因为太珍贵了，所以很难取得，里欧只有遇到特殊情况时才会取出此一墨汁。
ITEM_STORY_102028,装着一年中初次开花的薇薇安玫瑰的香水，薇薇安玫瑰虽然美丽，但却具致命性。\n沉醉于它的香气中的人会出现幻觉，对手的动作会呈现朦胧状。
ITEM_STORY_102029,长期吸收满月精华生长的红萝卜。\n被此一红萝卜击中的人其心中的一切邪恶都会被驱离，并且产生能辨别是非的能力。
ITEM_STORY_102030,蓝龙一族守护的太古之水的精华。利用蓝龙从太古沙漠带来的水制成的绿洲结晶体，守护它是水之圣女的神圣任务，同时也是莱雅丝最喜欢做的一件事。绿洲结晶体会引导使用波光防护罩的水之圣女找到最需要帮助的人。
ITEM_STORY_102031,在和古代魔族的战争中有着活跃的表现，并且为火之审判者军团的象征。\n若能使用光之神露亚权能的侍从魔法阵追击，亚克便会向敌人展现审判者凶残的一面。
ITEM_STORY_102032,血之继承者的魔导具。\n继承古代纯粹血统的领主家族的法术透过前任吸血鬼的传承而延续至今。\n露伊希亚的传承者是魔性吸血鬼卢斯班，血雾法术则是他给的礼物。\n只要提到和传承者相关的事情，露伊希亚都会忍不住打冷颤，但因为它能降低施展鲜血界域时造成的疲倦感，所以让人爱不释手。
ITEM_STORY_102033,跨越时代的传奇名剑它是融合阳光与苦痛者灵魂制成的传奇名剑，具备承受得住时空间的坚固，以及在任何次元都不会生锈的锐利，是时空间魔法师切断空间时的必备道具。
ITEM_STORY_102034,应对紧急情况准备的紧急治愈脚本。\n魔导工学秘密誓死团巴培尔在这个月研讨会「战斗自助！机械工杯脚本大赛」中取得优胜的脚本。\n危急情况时不需借助治愈魔法，利用魔导力就能治愈我军的技术，制作者是安妮特。
ITEM_STORY_102035,钢铁狼的特制子弹箱。\n佣兵团钢铁狼向来都会以极度残酷的手法让敌人死后无法超生，是一个恶名昭彰的组织。\n其中名声最响亮的白银战狼只使用向金砖主人取得的杀伤强大的狼的子弹箱。
ITEM_STORY_102036,露亚圣骑士团审判者的护盾。\n获得露亚圣骑士团审判者称号者能拥有的圣物。\n这是蕴含露亚女神祝福的圣物，保护追随神的人，对敌人进行惨烈的审判。
ITEM_STORY_102037,狞笑面具团用于暗杀的万能腰带，\n能让狞笑面具团快速且精准歼灭目标的专属道具。\n施展龙卷之刃的瞬间也能持续攻击，让装备者的攻击模式处于最佳状态。
ITEM_STORY_102038,利用强大魔兽皮革制成的项链。\n小时候独自讨伐魔族的伊兹凯尔经过一番苦战后终于击败了蝎尾狮，而这条项链则是纪念用的战利品。\n每当伊兹凯尔触碰恶禽之炼时都会回想起了结蝎尾狮性命那一瞬间的快感，并且向眼前最强的敌人发动攻击。
ITEM_STORY_102039,大陆最顶尖的宝石精工师制成的名牌饰品。\n奥斐斯大陆社交界人士都想拥有的宝石精工师莱里格限定版吊饰。\n世人纷纷赞赏说光是看见他那被称为艺术极致的作品就能很疗愈且鼓起勇气，\n限定版奢华的吊饰全世界只有3个而已，其中一个当然就是在金砖主人的手中。
ITEM_STORY_102040,雷吉欧斯是天空降下的落雷，同时也被称为神兽。\n因为雷吉欧斯的力量非常强大，于是克莱儿公国便将其制作成武器，但却无法接收那股庞大的力量。\n后来力量最强大的部分放入雷电之枪，剩余的部分则各自使用于其他地方。\n雷神之炼是利用其中一个部份制成的项链，只要拥有此一项链就能和雷电之枪产生共鸣，进而拥有更完整的雷吉欧斯之力。
ITEM_STORY_102041,同时呈现两种效果的特殊药水。\n梅蒂安娜在苦思能同时攻击与回复的方法时，偶尔在图书馆看见一本堆满灰尘且名为《史莱姆也能制作大炮！》的武器制作教本。\n后来梅蒂安娜抱持有趣的心态阅读那本书，无意间找到了可以将大炮原理套用在自己武器上的方法，之后她透过发明双重反应的特殊药水使用特制水炮时，便让回复与攻击达到最大化，并且获得了满足的成果。梅蒂安娜至今也很感谢让她获得灵感的那本书的作者。
ITEM_STORY_102042,从月影中掉落的时间碎片。从时间法师创造出的月影效果中掉落的其他时空间的稀有碎片。时间碎片虽然体积很小，但聚集起来后便能制成庞大纪录的雕刻收藏品，可让操作时间的施展者获得无限的灵感。
ITEM_STORY_102043,据说它是能啃食灵魂的狂暴魔兽沃寇尔的爪子。\n薇丝卡前往物质世界狩猎的那一天，吞噬了魔界的沃寇尔。\n由于薇丝卡可吸收他人的力量，她的力量和魔兽结合后形成了一股惊人的威力。\n而且那是一股在物质世界捕食魔族时不可或缺的力量。
ITEM_STORY_102044,由于这是爱纱最珍惜的陶瓷器茶杯，普莉西拉平常都做好使用的准备。\n利用海洋另一端的东方大陆最高级泥土制成的高级茶杯，和爱纱喝下午茶时常用此一杯具，但普莉西拉进行夹攻时，为了与对方维持良好的关系，也会使用此一杯具。
ITEM_STORY_102045,雅妮的战利品，利用喷射强大魔力炮的疯龙萨尔达的脊椎制成的箭矢。箭头镶嵌有疯龙燃烧的虹膜，依然弥漫着疯狂的愤怒气息，而且随时做好准备将敌人燃烧殆尽。
ITEM_STORY_102046,因为埃伊纳沙漠发生的巨大沙尘暴而长久沉睡在地下的沙钟。\n沙钟内漫起的黄沙会重现出古代都市的幻影。\n过去古代王国的祭司会使用它提升国家的威严。\n看见如同黄金般闪亮的都市后，百姓们都会对国家深感骄傲。
ITEM_STORY_102047,尤莉娅的先祖－预言者罗希毕尔留下的遗产之一，是3枚经历了千秋万代仍光泽和光亮依旧的戒指。它们有着就连尤莉娅也无法估量的特殊力量。虽然尤莉娅的祖父母留下的书籍中留有这样的字样：「当命运到来之时，预知之眼就会发光，给预言者指明方向」…
ITEM_STORY_102048,玛蒂玛露玛的核心零件。\n作用是在战斗前替换就能将乐器变成兵器。\n其发出的每个超音波的效果不同，因此赋予了不同的颜色以便区分。\n这是一件蕾哈特娜开发玛蒂玛露玛时的事情。\n虽然其他部件都已顺利制作完成，但这个有着最重要作用的装置却无法如愿制成。\n同伴们开始担心在疯狂寻找解决办法的蕾哈特娜，所以他们经过琢磨后，把所有能找到的材料都拿给了她。\n夹在书本里的小纸片里用温柔的语气写着，让她不要一个人解决所有事，随时都可以向他们寻求帮助。\n收到材料后振作起来的蕾哈特娜顺利完成了超音波发生装置。\n其装置运用到了魔导工学技术，它的颜色包含了对给予帮助的同伴们的感谢之情。
ITEM_STORY_102049,爱之精怪情诱的心脏。\n由于她会吞噬成功的恋情与失败的恋情，所以她时而和熔岩一样炙热，时而则和冰块一样冰冷。依照灵魂污染的程度不同，蕴含的力量也不一样，干净的灵魂持有者会释放庞大的祝福光芒。
ITEM_STORY_102050,只吸取邪恶灵气的巴西利斯克的毒尖牙。尖牙蕴含连灵魂都能融化的剧毒，说不定将尖牙上分泌的毒和尖啸草混合在一起就能创造出任何生物都无法承受的惊人药品。满满的期待让芮奎娜的内心雀跃不已。
