KEY,ChineseSimplified
INN_LORRAINE_CONVERSATION05,和度过漫长岁月的精灵族不同，人类的生命既短暂又散发强烈的光芒。
INN_LORRAINE_GIFT02,我会接受你的好意的。
INN_LORRAINE_CONNECT_GREETING_MAX,你长大了，变得更正直、更强大了呢！
INN_LORRAINE_CONNECT_CONVERSATION01,你是我见过的人之中，灵魂最纯净的…
INN_LORRAINE_CONNECT_CONVERSATION02,虽然我希望这愉快的旅程永远不要结束，但...那也只是我个人太贪心的妄想吧…
INN_LORRAINE_CONNECT_CONVERSATION03,我不会忘记你的，这句话不是以智者的立场，而是以一个妖精的身分来对你说的。
INN_CLAUSE_GREETING02,哈哈！守护骑士团也会有休息的时候呀。过来坐一下吧。
INN_CLAUSE_CONVERSATION04,我没想到凯瑟变得那么强。小时候哭着跟在我后面跑的家伙竟然是圣剑的主人…哈哈
INN_CLAUSE_CONVERSATION05,你问我羡不羡慕凯瑟？怎么可能！他可是我最自豪的弟弟呢。
INN_CLAUSE_GIFT02,这些东西...虽然没有特别名义，但我会当作是要我更努力的礼物收下的。
INN_CLAUSE_CONNECT_GREETING_MAX,哈哈哈，再次见面啦！很高兴又见到你。
INN_CLAUSE_CONNECT_CONVERSATION01,我所言的正义也没什么，不过就是永不愧于心的信念，这就是我的正义。
INN_CLAUSE_CONNECT_CONVERSATION02,获得高职位并不代表可以做很多事情。被限制在城堡里每天也只是持续地工作而已。
INN_CLAUSE_CONNECT_CONVERSATION03,我知道我需要帮助他，但现在还有更紧迫的事情，奥勒贝尔各地的人们正承受着痛苦。
INN_REPHY_GREETING02,有种温暖的感觉！这个地方，灵魂们一定很喜欢！
INN_REPHY_CONVERSATION04,听见了吗？那窗外的星星们正对着我们低语呢！
INN_REPHY_CONVERSATION05,人类，下次我一定会邀请你来我们的森林！
INN_REPHY_GIFT02,是惊喜礼物吗？人类真的是很棒的朋友呢！
INN_REPHY_CONNECT_GREETING_MAX,嗨～今天的灵魂之光也很纯洁美丽呢！
INN_REPHY_CONNECT_CONVERSATION01,森林的氛围很美好！清新的空气、凉快的风、愉快地跳着舞的精怪们…
INN_REPHY_CONNECT_CONVERSATION02,导航就交给我吧！灵魂会带领我们的！
INN_REPHY_CONNECT_CONVERSATION03,星光透露了一切，有预感今天是个好日子呢！快走吧！
INN_DIMAEL_GREETING02,这个地方也不差呢。
INN_DIMAEL_CONVERSATION04,阴凉的地方很不错。最讨厌明亮的地方了。
INN_DIMAEL_CONVERSATION05,黑暗是我的原始力量。
INN_DIMAEL_GIFT02,为什么总是要给我这种东西呢？我最讨厌麻烦的东西了。
INN_DIMAEL_CONNECT_GREETING_MAX,喔，你来啦。你在找什么吗？
INN_DIMAEL_CONNECT_CONVERSATION01,下一次打猎是什么时候？希望这次的表现也能跟上次一样好。
INN_DIMAEL_CONNECT_CONVERSATION02,此刻，这黑暗的力量即是我的力量，我可以随心所欲地使用它了。
INN_DIMAEL_CONNECT_CONVERSATION03,我的报仇大业虽然还没有完全结束...但至少目前我感到放心了。
INN_REINA_GREETING02,嘻，这里很棒嘛！
INN_REINA_CONVERSATION04,有没有可以介绍给我的委托呀？既然这样就找一个最帅的人！！
INN_REINA_CONVERSATION05,我最讨厌无趣的工作了！嘿嘿
INN_REINA_GIFT02,哇！这真的是要送我的吗？嘿嘿，你最棒了！
INN_REINA_CONNECT_GREETING_MAX,你还是那么帅嘛！！好久不见啊！
INN_REINA_CONNECT_CONVERSATION01,人们都以为我是个变态，这误会可大了！我纯粹只是喜欢他们的肉体！
INN_REINA_CONNECT_CONVERSATION02,佣兵生活的那段日子，我时常会想起我的家。尤其是下雨天，当你只能睡在肮脏地板上的时候…
INN_REINA_CONNECT_CONVERSATION03,即使在作为雇兵生活的时候…也有一些无法称心如意的事情，那时候我总是会天南地北想了很多...
INN_PAVEL_GREETING02,这里...为什么会那么温暖呢...
INN_PAVEL_CONVERSATION04,安静点...让我休息一下吧...
INN_PAVEL_CONVERSATION05,你没感觉到寒气的样子呢...
INN_PAVEL_GIFT02,...谢啦
INN_PAVEL_CONNECT_GREETING_MAX,...看起来很健康呢。
INN_PAVEL_CONNECT_CONVERSATION01,我本来也是一个人类…所以我能理解的。
INN_PAVEL_CONNECT_CONVERSATION02,你想了解关于龙的事情吗？
INN_PAVEL_CONNECT_CONVERSATION03,她的灵魂对我悄声说…她说想要多了解你…
INN_DEMIA_GREETING02,谢谢你邀请我。
INN_DEMIA_CONVERSATION04,如果有关于魔王军的新消息，记得告诉我。
INN_DEMIA_CONVERSATION05,我们随时都做好战斗的准备了。为了奥勒贝尔！
INN_DEMIA_GIFT02,这个也会和士兵们分享吧。
INN_DEMIA_CONNECT_GREETING_MAX,我听说你来找我啊？有什么事吗？
INN_DEMIA_CONNECT_CONVERSATION01,我很担心公主的安危…肯定过得很艰难吧？她还这么年轻…
INN_DEMIA_CONNECT_CONVERSATION02,那家伙好像没有要留在公主身边的意思…真可恶啊！这家伙真烦…
INN_DEMIA_CONNECT_CONVERSATION03,我啊？我呢～觉得有时候可以与你一同战斗也不错呀。也可以顺便伸展筋骨嘛！
INN_NAILA_GREETING02,原来人类的家长这样啊。
INN_NAILA_CONVERSATION04,姊姊总是要我不要忘记鹰身人的自豪呢。
INN_NAILA_CONVERSATION05,我要成为这世界上最出色的鹰身人战士。
INN_NAILA_GIFT02,我一定会报答的。
INN_NAILA_CONNECT_GREETING_MAX,你过得还好吗？有持续在锻炼吗？还是偷懒啦？
INN_NAILA_CONNECT_CONVERSATION01,真正的战士是不会停止成长的！
INN_NAILA_CONNECT_CONVERSATION02,骄傲、荣誉。某些人来说，或许没有用，但对我来说却很重要。
INN_NAILA_CONNECT_CONVERSATION03,下次我们来场一对一的对决吧，好吗？
INN_RODINA_GREETING02,啊！谢谢您邀请我！
INN_RODINA_CONVERSATION04,我饿了！请给我食物！
INN_RODINA_CONVERSATION05,蔬菜！香菇！
INN_RODINA_GIFT02,我要开动了！
INN_RODINA_CONNECT_GREETING_MAX,你好啊！你吃过了吗？
INN_RODINA_CONNECT_CONVERSATION01,枪就等同于军人的生命！你想看看我这把细心保养的枪吗？
INN_RODINA_CONNECT_CONVERSATION02,住在冰穴内的寒霜法师远比你想象中温和！他想让别人觉得不是这样，我也只好假装没看到。
INN_RODINA_CONNECT_CONVERSATION03,弗鲁斯哥哥不在这吗？多亏了他，日子才没那么难过。
INN_MORRAH_GREETING02,真是破烂呢。
INN_MORRAH_CONVERSATION04,不想死的话就别烦我。
INN_MORRAH_CONVERSATION05,别惹我。因为是不得已才来的。
INN_MORRAH_GIFT02,你觉得我会喜欢这种东西吗。
INN_MORRAH_CONNECT_GREETING_MAX,你来啦。下一个战场决定了吗？
INN_MORRAH_CONNECT_CONVERSATION01,我发誓效忠玛莉亚。但我也有欠你的...人情债。
INN_MORRAH_CONNECT_CONVERSATION02,恶龙将军啊…对，在过去我是如此。那个时候…我没有什么其他的目标。
INN_MORRAH_CONNECT_CONVERSATION03,不要误会了。我是一只恶龙，是一个为了毁灭而生的魔族。但是...
INN_BAUDOUIN_GREETING02,自由奔放，随心所欲的这种气氛！完全符合我的喜好！
INN_BAUDOUIN_CONVERSATION04,以暴制暴！这也是神所说的！哈哈哈～
INN_BAUDOUIN_CONVERSATION05,朋友啊！一起喝一杯吧！
INN_BAUDOUIN_GIFT02,哈哈哈，我会为你祈求露亚女神的祝福作为报答的！
INN_BAUDOUIN_CONNECT_GREETING_MAX,哇！看来你受到了露亚女神的恩宠呢！你整个在发光吶！
INN_BAUDOUIN_CONNECT_CONVERSATION01,如果那时候我去了帝国的话...父亲...我真的做对了吗...
INN_BAUDOUIN_CONNECT_CONVERSATION02,你知道露亚教团比想象中的还不怎么样吗？就算信仰着神，他们仍然是一群凡人组成的。
INN_BAUDOUIN_CONNECT_CONVERSATION03,我想说的就是这个。实时行乐～懂吗？能享乐的时候就尽情享乐，才不会留下遗憾。
INN_JANE_GREETING02,这是...哪里...
INN_JANE_CONVERSATION04,好冷...不...好温暖...
INN_JANE_CONVERSATION05,想不...起来...记忆...想要...想起来...
INN_JANE_GIFT02,礼物...？为什么...总是...送我礼物？
INN_JANE_CONNECT_GREETING_MAX,等...那个人...回来之后...要跟他说...欢迎回来，辛苦了...
INN_JANE_CONNECT_CONVERSATION01,赤色的..闪光...温暖的手...思念的眼眸...却想不起来的...人...
INN_JANE_CONNECT_CONVERSATION02,失去了...记忆...变成...一片空虚...
INN_JANE_CONNECT_CONVERSATION03,始终如一...庇护着我的...温暖棺木...
INN_AISHA_GREETING02,这个家不是很好呢。
INN_AISHA_CONVERSATION04,呃...食物就免了。感觉不太合胃口。
INN_AISHA_CONVERSATION05,下次来的话我会带最高级的茶。
INN_AISHA_GIFT02,谢谢。如果有想要什么尽管说。
INN_AISHA_CONNECT_GREETING_MAX,姐姐暂时去其他地方了，不用太担心。
INN_AISHA_CONNECT_CONVERSATION01,别被贵族的笑给误导了。他们的笑容不过是隐藏自身想法的面具。
INN_AISHA_CONNECT_CONVERSATION02,没办法叫她「姐姐」，让我很不满。她对我来说就像家人一样！
INN_AISHA_CONNECT_CONVERSATION03,我的称号是紫色...虽然七宗主排名不分先后，但我不想当光谱上最后一个颜色！
INN_LEO_GREETING02,哇，真的很温馨呢！
INN_LEO_CONVERSATION04,书并没有很多呢！要不要我从家里带点过来呢？
INN_LEO_CONVERSATION05,书中写着世界万物的真理呢！
INN_LEO_GIFT02,谢谢啰！下次也会邀请你来我家的！
INN_LEO_CONNECT_GREETING_MAX,你好。今天有什么消息吗？
INN_LEO_CONNECT_CONVERSATION01,今天也记录了很多新东西，感觉每天都学到新事物呢。
INN_LEO_CONNECT_CONVERSATION02,外面有好多有趣的事呢！我也打算多多见识外面的世界。
INN_LEO_CONNECT_CONVERSATION03,请问你有时间吗？我带了新书来...
INN_FLUSS_GREETING02,作为邀请我的回礼，我带了花来。
INN_FLUSS_CONVERSATION04,人就像剑一般。必须经过无数次的磨练才能成为真正的骑士。
INN_FLUSS_CONVERSATION05,帕菲真令人讨厌。竟然用那种方法防范罗迪娜。
INN_FLUSS_GIFT02,为你的体贴再次干杯。
INN_FLUSS_CONNECT_GREETING_MAX,敬你的...不，当我没说...
INN_FLUSS_CONNECT_CONVERSATION01,严格来说，我们家族并不是帝国出身。
INN_FLUSS_CONNECT_CONVERSATION02,这花是为了纪念我祖先的国家。也是一种象征，提醒我不要忘记失去的故土。
INN_FLUSS_CONNECT_CONVERSATION03,我们护卫队说好听点是直属，大部分都是娇生惯养的贵族公子哥儿们。真正厉害的家伙们另有其人啊...
INN_LUNA_GREETING02,嗨～露娜又来了！
INN_LUNA_CONVERSATION04,这个地方似乎很有趣！露娜好开心！超级开心！
INN_LUNA_CONVERSATION05,露娜来为你祈福！用红萝卜！
INN_LUNA_GIFT02,这是真的红萝卜没错吧？
INN_LUNA_CONNECT_GREETING_MAX,露娜过得很好哦！
INN_LUNA_CONNECT_CONVERSATION01,露娜在老家有很多朋友！可是想不起来家在哪里！
INN_LUNA_CONNECT_CONVERSATION02,大家都觉得露娜最喜欢红萝卜了。对！没错唷～
INN_LUNA_CONNECT_CONVERSATION03,嗯...那个...你....你有红萝卜吗？
INN_LAIAS_GREETING02,呵呵，今天好像是个好日子哦。
INN_LAIAS_CONVERSATION04,人类是个拥有无限潜能的神奇种族呢。
INN_LAIAS_CONVERSATION05,虽然时代改变，人类们依旧很神奇。
INN_LAIAS_GIFT02,谢啦。这些就给神殿的孩子们吧。
INN_LAIAS_CONNECT_GREETING_MAX,呵呵，你看起来很健康，真是太好了。
INN_LAIAS_CONNECT_CONVERSATION01,人类之子啊，你想用那股力量做什么呢？
INN_LAIAS_CONNECT_CONVERSATION02,天族、魔族、人族、龙族...生命是生生不息的...
INN_LAIAS_CONNECT_CONVERSATION03,我会成为你生命里的助力。
INN_ARCH_GREETING02,真高兴见到你，愿光明与你同在。
INN_ARCH_CONVERSATION04,世界的命运都掌握在你手中。
INN_ARCH_CONVERSATION05,受女神祝福之人，你要用那力量来做什么呢？
INN_ARCH_GIFT02,虽然不知道该用在哪里不过...谢啦。
INN_ARCH_CONNECT_GREETING_MAX,愿光明与你同在，我的朋友。
INN_ARCH_CONNECT_CONVERSATION01,魔族...理应受到制裁的。但是帮助世人的魔族，教人怎样制裁呢...
INN_ARCH_CONNECT_CONVERSATION02,你的存在就像是灿烂的光明。希望你以后也能坚守住善良的灵魂...
INN_ARCH_CONNECT_CONVERSATION03,我曾以为你们这个物种很弱，但现在，我发现力量可以用不同的形式呈现。
INN_LEWICIA_GREETING02,嗯嗯～天气很好呢。
INN_LEWICIA_CONVERSATION04,公主的地位？嗯...没有仔细想过呢。
INN_LEWICIA_CONVERSATION05,比起阴暗又潮湿的故乡，这里好太多了。
INN_LEWICIA_GIFT02,这是礼物吗？谢谢。看来我下次也该准备些什么。
INN_LEWICIA_CONNECT_GREETING_MAX,嗨！今天天气不错呢。
INN_LEWICIA_CONNECT_CONVERSATION01,我的身体渐渐好转了，都是托你的福。
INN_LEWICIA_CONNECT_CONVERSATION02,你问我为什么身体恢复了，有时候还会变回小时候的身体？嗯...无聊吧？而且偶尔还会收到别人送我糖果呢。
INN_LEWICIA_CONNECT_CONVERSATION03,这个地方很舒适...我想多待一阵子，在你的身边。
INN_NICX_GREETING02,又见面了呢。真高兴见到你。
INN_NICX_CONVERSATION04,旅行很有趣呢。可以暂时丢下沉重的包袱，享受一下自由。
INN_NICX_CONVERSATION05,收集剑是我的兴趣呢。
INN_NICX_GIFT02,竟然送我这么贵重的礼物。谢谢你。
INN_NICX_CONNECT_GREETING_MAX,嗯。我已经知道你会来了。
INN_NICX_CONNECT_CONVERSATION01,想去什么地方只要说一声就好。我会帮你开启通道的。
INN_NICX_CONNECT_CONVERSATION02,我对你要怎么拯救世界，感到很有兴趣。
INN_NICX_CONNECT_CONVERSATION03,你想了解我的力量吗？呵呵，运算的机制有点复杂呢。
INN_ANNETTE_GREETING02,实验～实验～愉快的实验～嗯？嗨！
INN_ANNETTE_CONVERSATION04,这些小可爱们渐渐在发展中！说不定很快就能投入实战了！
INN_ANNETTE_CONVERSATION05,1个人分1个小可爱！怎么样？
INN_ANNETTE_GIFT02,呵呵呵，满满的研究费用！
INN_ANNETTE_CONNECT_GREETING_MAX,嗨！你今天也学习了吗？
INN_ANNETTE_CONNECT_CONVERSATION01,很好～！和我一起去实验我的新理论吧！
INN_ANNETTE_CONNECT_CONVERSATION02,我最近得到很多王室的研究补助金！所以研究都进行得很顺利～
INN_ANNETTE_CONNECT_CONVERSATION03,我迫不及待要跟所有人分享我的小可爱们！
INN_MITRA_GREETING02,唷～是开枪的好日子呢。
INN_MITRA_CONVERSATION04,当时真的过得很开心，虽然老头有点严格，但却非常照顾部下。\n所以他离开军队时，我也跟着离开了！哈哈哈！
INN_MITRA_CONVERSATION05,啊～不知道我们家老爹最近过得如何呢。
INN_MITRA_GIFT02,喔，谢谢你。
INN_MITRA_CONNECT_GREETING_MAX,哦？你还活着啊？
INN_MITRA_CONNECT_CONVERSATION01,这把枪让我的心情很好。有点不规矩的这点像我。
INN_MITRA_CONNECT_CONVERSATION02,科科！这家伙偶尔会跟我讲话呢！像「扣板机！扣板机！」这样！嘿嘿嘿嘿嘿！
INN_MITRA_CONNECT_CONVERSATION03,你知道吗？有一个帝国海军出身，实力强到吓死你的赏金猎人。如果那家伙盯上你的话，你觉得会怎样？
INN_RICARDO_GREETING02,你健康吧？生命值就是财富呢！
INN_RICARDO_CONVERSATION04,看来很努力地在进行锻炼呢！哈哈哈！！
INN_RICARDO_CONVERSATION05,酒？当然喜欢呀！不过酒量已经大不如前了！
INN_RICARDO_GIFT02,要买新衣服给孩子们呢！哈哈哈哈！
INN_RICARDO_CONNECT_GREETING_MAX,哈哈哈，你气色看起来不错啊！！
INN_RICARDO_CONNECT_CONVERSATION01,长期和魔族的战争...对民间的损害可是比人类之间的战争还大啊...
INN_RICARDO_CONNECT_CONVERSATION02,你问我的年纪？哈哈哈，当然是现在退休也很正常的年纪啊！只是一直还没批准而已...
INN_RICARDO_CONNECT_CONVERSATION03,人生就是不断的锻炼！运动很重要，要认真做啊！
INN_TANYA_GREETING02,...嗯。
INN_TANYA_CONVERSATION04,...’清洁妇’的角色...不想再当了...
INN_TANYA_CONVERSATION05,...明明不知道什么时候会死...
INN_TANYA_GIFT02,...虽然...不需要...
INN_TANYA_CONNECT_GREETING_MAX,...你来了？
INN_TANYA_CONNECT_CONVERSATION01,抱歉...我不太擅长说话。
INN_TANYA_CONNECT_CONVERSATION02,跟我这种人在一起，一定很无趣吧。
INN_TANYA_CONNECT_CONVERSATION03,为什么你对我那么有兴趣...？真是不懂...
INN_EZEKIEL_GREETING02,昨天没睡好，好累。
INN_EZEKIEL_CONVERSATION04,克莱儿公国的那傻小子最近不知道过得如何。
INN_EZEKIEL_CONVERSATION05,你说这发型吗？如何，很帅吧？这往上翘的头发就是重点。
INN_EZEKIEL_GIFT02,唷～谢谢你～
INN_EZEKIEL_CONNECT_GREETING_MAX,哦？看来你已经跟那个傻小子打过招呼啦？
INN_EZEKIEL_CONNECT_CONVERSATION01,我不介意你说我爸是魔族。我就是因为这样才获得强大的力量。
