KEY,Vietnamese
ITEM_STORY_1055,"Thanh kiếm quyền lực được truyền lại cho các chủ nhân gia tộc ShadowHilt.\nThanh kiếm này chứa đựng quyền năng của những giống loài hùng mạnh đã thề phục vụ gia tộc ShadowHilt.\nMột trong số chúng là các Nguyên tố, số khác là những tinh linh vô tội và thậm chí một số còn là quỷ dữ.\nTương truyền có tới hàng vạn thế lực tà ác đã gục ngã dưới thanh kiếm này.\nNó cũng có đặc tính ma quỷ trói buộc linh hồn của quỷ dữ bị lưỡi kiếm này hạ gục.\nDù có sức mạnh ghê gớm đến vậy, nhưng trong vòng 600 năm, chỉ chưa đến 5 người có thể sử dụng thanh kiếm này.\nSeria, Người thừa kế của Gia tộc ShadowHilt và là chủ nhân duy nhất trong lịch sử được thanh kiếm lựa chọn,\nđã thỏa hiệp với thanh kiếm nhằm giải thoát linh hồn của đứa em gái mà cô hết mực yêu thương."
ITEM_STORY_1056,"Mọi thứ bắt đầu từ khi nào...?\nNỗi thống khổ này kèm theo cơn khát không dứt...\nNhưng sau khi cơn khát đó dịu đi...\nTim ta tràn dâng nỗi căm ghét bỏng cháy đối với chị, Seria...\n...Ôi, Seria. Ta không còn lựa chọn nào khác.\nTa cần sức mạnh để thỏa mãn cơn khát vô tận này.\nTinh chất sức mạnh cuộn chảy không ngừng này là cách duy nhất để xoa dịu nỗi thống khổ vĩnh hằng của ta.\nÔi... Sự ngây ngất này...\nNữa đi nào... Ai đó, làm ta thêm ngây ngất đi nào."
ITEM_STORY_1057,"Dòng suối nguồn tuôn chảy dòng nước vô tận. \nĐây là chiếc bình tạo tác của Rồng xanh đầu tiên, chủ nhân của mọi nguồn nước trên thế gian.\nNó phản ứng theo trí tưởng tượng của người sử dụng. \nĐối với một cô gái trẻ, nhạy cảm và đầy sáng tạo như Lilia thì đây chính là một bảo vật, một vũ khí vô giá."
ITEM_STORY_1058,"Một bảo vật quý hiếm minh chứng cho nhiệt huyết cháy bỏng chốn sa mạc. \nTương truyền, cặp vũ khí tuyệt đẹp này được lưu giữ trong kho tàng của Thần vương cổ đại. \nKhi vung lên, chúng phát ra thanh âm êm ái như cơn gió thoảng. \nVũ khí này tựa như một viên đạn bọc đường, như ảo cảnh nơi sa mạc hoang vu..."
ITEM_STORY_1059,"Một lá cờ được ban phước, tượng trưng cho mặt trời, mặt trăng và cả bầu trời.\nNó ẩn chứa sức mạnh và giáo lý của Đấng sáng thế Lua.\nKhi ngài phất cờ, sức mạnh ánh sáng lan tỏa,\ngiúp các đồng minh bình tâm, phá tan uy quyền bóng tối.\nThánh tích được trao cho Lucias, người từng cầm hiệu kỳ trong đội ngũ Thánh hiệp sĩ của Lua."
ITEM_STORY_1060,"Một trong những vũ khí mới phát minh của Magos Le'Flamme, tổ chức nghiên cứu của Đế quốc.\nAkistra được phát triển thành một khẩu đại bác có hỏa lực cực đại,\ncòn Nguồn sáng hồ quang được phát triển thành thứ vũ khí chiến lược đa năng.\nTrong lúc tìm hiểu cách kiểm soát sức mạnh ánh sáng,\ncác nhà nghiên cứu đã kết hợp thuộc tính của một loại đá phân tán ánh sáng với nguyên lý Pháp nghệ có nguồn gốc từ Phép thuật nguyên tố,\nvà hình thành một khái niệm hoàn toàn mới về vũ khí quang."
ITEM_STORY_1061,"Một trang bị được chế tạo từ kim loại đen tối có tên Adamantite, nung trong ngọn lửa bóng tối và tia chớp của rồng đen.\nNó chứa đựng sự hận thù và cơn thịnh nộ của những con rồng đen bị giết trong Cuộc chiến chống ác quỷ.\nNeraxis bắt những người lùn rèn nên vũ khí đặc biệt này cho anh.\nSau đó, anh nguyền rủa và phù phép nó bằng linh hồn chất chứa thù hận của những con rồng đen.\nNgoài Neraxis, bất kỳ ai đụng vào vũ khí này sẽ nghe tiếng gầm rú thịnh nộ của những con rồng đầy oán khí."
ITEM_STORY_1062,"Thanh kiếm thần kỳ nhất tại Orvelia. Lưỡi kiếm thiêng này đã được truyền lại trong dòng dõi hoàng gia Orvelia kể từ khi vương quốc được thành lập, tượng trưng cho quyền lực chân chính của vua. Vua Kyle cũng đã sử dụng thanh kiếm này trước khi được Kiếm Thánh Aea lựa chọn. Được ban sức mạnh của ánh sáng, lưỡi kiếm có thể vô hiệu hóa mọi phép thuật bằng cách cắt đứt dòng chảy của nó. Chỉ hiệp sĩ có dòng máu cao quý và lòng kiêu hãnh chân chính mới có thể sử dụng thanh kiếm này. Những người muốn nâng thanh kiếm phải vượt qua thử thách của gia đình hoàng gia, ngoài Kyle chỉ có Scarlet đạt được kỳ tích này."
ITEM_STORY_1063,"Quả cầu điện được Sonia chế tạo dựa trên hạt nhân quái thú mà hiện tại chính là trái tim của cô ta. Cô ta đã cho thấy tài năng tuyệt vời về chế tạo đồ phép thuật, và đây là vũ khí đầu tiên mà cô ta chế tạo. Nó hơi thiếu một chút ổn định, phần lớn là do nguồn điện quá lớn bên trong nó. Cơn bão điện cực mạnh được tạo ra từ vũ khí này thực sự nguy hiểm cho bất kỳ kẻ thù nào. Trong thực tế, ngoài Sonia, bất kỳ ai chạm vào nó sẽ nhanh chóng bị thiêu cháy bởi dòng điện lớn chạy trong đó."
ITEM_STORY_1064,"Báu vật thiêng của Penteonia này được cho là đến từ Thiên đường để diệt trừ Ác quỷ. Quyền trượng Ánh sáng này chỉ đáp ứng người xứng đáng được tôn vinh là thánh, phát ra ánh sáng lộng lẫy trong tay Artemia trẻ tuổi như để tán dương vị nữ hoàng tương lai. Nó triệu hồi sức mạnh của ánh sáng tuyệt đối, giải phóng sự báo thù của thiên đường lên kẻ thù trong khi vẫn bảo vệ chủ nhân với ánh sáng thần thánh."
ITEM_STORY_1065,"Món đồ phép thuật do Sonia chế tạo, Phù thủy xanh. Nó được truyền phép thuật cho phép đạt được tốc độ đáng kinh ngạc. Ngoài ra, nó còn được yểm một câu thần chú đặc biệt luôn đưa nó trở về với chủ chân sau khi được ném đi. Đây là món quà tốt nhất mà Sonia có thể trao cho Mirianne, người không chỉ là gia đình mà còn là một người bạn của cô. Nói cách khác, nó chính là cách thể hiện tình yêu độc nhất dành riêng cho Mirianne."
ITEM_STORY_1066,"Trang bị hùng mạnh và đáng kinh ngạc này có thể làm chuyển hóa người dùng nó, đôi khi thậm chí còn áp chế cả chính chủ nhân. Schwanheit thuộc hàng những vũ khí tuyệt hảo đó. Chiếc đàn hạc này, nó cứ nhất quyết đòi được gọi là 'Quý ngài Schute,' có thể làm tăng rõ rệt lượng mana của người dùng và phóng thích nó ra khắp xung quanh. Bởi vì lượng mana gia tăng được tản mác ra xung quanh, sử dụng nó làm ma thuật tấn công không hiệu quả lắm. Tuy nhiên, tùy theo cách sử dụng mà nó có thể tỏ ra cực kì hữu hiệu theo những cách khác. Quý ngài Schute khá là lắm mồm, nhưng chỉ với những ai mà nó coi là bạn. Dạo gần đây nó chỉ nói chuyện với Shea."
ITEM_STORY_1067,"Một bảo vật của nền văn minh cổ, có cơ chế cấp nguồn sức mạnh vô hạn. Nó mang uy lực của vũ khí công hãm và có sức công phá ngang ngửa phép thuật tối thượng. Vũ khí này được tìm thấy trong phế tích của Công quốc Gray xưa kia, nhưng lại bị xếp xó vì không ai biết cách sử dụng. Mãi đến khi Kara được phát hiện và thức tỉnh thì vũ khí này mới đến bên cô. Một vũ khí pháp nghệ thượng hạng được chế tạo giống như Mountain Fortress."
ITEM_STORY_1068,"Một vũ khí được rèn từ thứ kim loại đặc biệt do vị pháp sư của tộc bóng tối Krakashu chế tạo ra bằng cách nung chảy mãnh thú ác quỷ còn sống.\nSau đó, người thợ rèn tài hoa nhất trong Khu rừng đã rèn kim loại này thành một vũ khí ma thuật để trừng phạt ác quỷ.\nMột đôi móng vuốt chất chứa lời nguyền, sự hận thù và cơn thịnh nộ.\nĐôi móng vuốt này là vũ khí biểu tượng của tộc trưởng tộc Krakashu. Đồng thời, vũ khí này còn là một loại bùa chú giúp xoa dịu cơn thịnh nộ của tổ tiên họ.\nNia trở thành tộc trưởng khi còn rất trẻ và chưa hiểu được tất cả sự tăm tối ẩn chứa trong vũ khí này.\nThế nhưng, vào ban đêm, thường là lúc sắp đi ngủ, cô có thể nghe thấy tiếng vọng hận thù của tổ tiên phát ra từ vũ khí này."
ITEM_STORY_1069,"Một cặp xúc xắc được Hexipolia, Chú hề ảo ảnh lang thang, sử dụng.\nAnh ta là một pháp sư và nghệ sĩ nổi tiếng thời cổ đại và đã đi khắp lục địa để mang niềm vui đến cho mọi người và giúp họ quên đi ưu phiền.\nBuổi biểu diễn của anh ấy trở thành niềm an ủi và hi vọng cho những người sống trong lúc khó khăn. Họ yêu mến anh ta đến độ đã tạo ra Mặt trăng Hexipolia sau khi anh ta qua đời để vinh danh tâm hồn cao thượng của anh ta.\nTuy nhiên, bản chất cái nghề đòi hỏi trí óc này của Hexipolia đã dần dần gặm nhấm linh hồn anh ta, khiến anh ta phải chịu sự cô đơn và trầm cảm.\nAnh ta muốn từ bỏ thiên bẩm này, nhưng cái bóng mà anh ta để lại quá lớn. Và anh ta cũng biết rằng buổi biểu diễn của mình có ý nghĩa thế nào với khán giả.\nSố phận của anh ta là giúp mọi người có được niềm vui.\n\nAnh ta tạo ra Xúc xắc Lu Etrona để tiêu khiển trong suốt hành trình giải trí đau khổ của mình.\nAnh ta đã ngưng tụ ma thuật của mình vào con xúc xắc và cho nó sức mạnh để tạo thành ảo ảnh không gian.\nKhi gieo xúc xắc, một thế giới tưởng tượng sẽ mở ra, nơi Hexipolia có thể tìm thấy bình yên.\n\nXúc xắc được truyền lại cho con cháu của anh ta để theo đuổi nghiệp hề suốt đời, nhưng đã biến mất khi nền văn minh cổ đại sụp đổ.\n\nVà giờ, xúc xắc nằm trong tay của kẻ có biệt danh Kẻ bài bạc ranh mãnh.\nĐược dùng hoàn toàn khác với ý đồ của người tạo ra nó...\n\nNgười ta nói rằng con xúc xắc xuất hiện trong tay Esker với ánh sáng chói lòa khi anh ta tuyệt vọng muốn thoát khỏi thế giới này.\n"
ITEM_STORY_1070,"Một đôi giày pháp nghệ được chế tác chủ yếu bằng thứ Đá phép thuật giông tố khai quật từ khu tàn tích pháp nghệ cổ đại.\nMỗi khi người dùng chúng triển khai tấn công, thứ đá phép thuật ấy sẽ tỏa ra một làn sóng năng lượng giúp người đó đạt đến tốc độ siêu thanh và tạo ra sức công phá khủng khiếp, đến mức có thể bẻ cong trụ kim loại dễ như bỡn.\n\nThực tế thì, viên Đá phép thuật giông tố cốt lõi của đôi giày này chính là món quà của Ricardo tặng cho Cecilia.\nCô nói Ricardo đã giữ gìn nó ở nơi an toàn, dù ông không bao giờ kể là lấy được nó ở nơi nào.\n\nMột hôm, Ricardo tới thăm Cecilia ở Đế quốc, và Cecilia nói với ông rằng cô sẽ gia nhập quân Kháng chiến.\nÔng nhận ra ý chí kiên quyết trong ánh mắt của cô.\nVậy là ông tặng viên Đá phép thuật giông tố cho cô và dặn dò: 'Hãy cho thế giới thấy cảm nhận của cháu'.\n\nSau này, tay kỹ sư cuồng chế tạo Landet của quân Kháng chiến đã làm ra đôi giày mạnh mẽ đó."
ITEM_STORY_1071,"Cây kéo to lớn được làm từ đá cẩm thành đỏ tạo nên cơ thể Kirze.\nNó được làm ra dựa trên thiết kế của chiếc kéo cổ mà mẹ Kirze đã sử dụng trong quá khứ.\nLà vũ khí có thể vung ra giống như một thanh gươm to lớn, và cũng có thể tháo lưỡi dao ra sử dụng như thanh song kiếm.\n\nChứa đựng ước nguyện của một cô gái có mong muốn là sẽ không để có thêm bất cứ ai phải chịu đựng nỗi thống khổ từ ác quỷ, cây kéo có thể phát huy sức mạnh khủng khiếp hơn nữa tuỳ theo trạng thái cảm xúc của Kirze."
