KEY,Russian
INN_REHARTNA_CONNECT_CONVERSATION01,"Эта песня, кажется я её слышу впервые... Если Вы знаете эту песню, не могли бы Вы меня ей научить?"
INN_PANCIRONNE_CONNECT_GREETING_MAX,"Это моя подруга, Терсия! Поздоровайся! Не видишь?? Вот же она!"
INN_PANCIRONNE_CONNECT_CONVERSATION01,Исключительно тебя возьму в своё подчинение!
INN_PANCIRONNE_CONNECT_CONVERSATION02,"А ты знаешь?! Я тут в книжке вычитала, а на свете много людей, похожих на меня! Сколько же их?! Один? Два? Три? Сто?!"
INN_PANCIRONNE_CONNECT_CONVERSATION03,"Что я люблю? Терсию и себя! Ну ладно, и тебя!"
INN_PANCIRONNE_GREETING02,Ю-ху! Меня ждёшь??
INN_PANCIRONNE_CONVERSATION04,"Когда сравнишься с дяденькой, тогда и начну слушаться!"
INN_PANCIRONNE_CONVERSATION05,"Если я подожгу всё на свете, то будет очень светло и красиво, не правда ли?"
INN_PANCIRONNE_GIFT02,"Это же коллекционное издание?! Ты гораздо лучше, чем кажешься!"
INN_REHARTNA_CONNECT_CONVERSATION02,"Было бы хорошо, если бы и с товарищами мы могли проводить такие живые встречи. Жаль."
INN_REHARTNA_CONNECT_CONVERSATION03,"Причина, по которой я вступила в сопротивление? Это ещё секрет."
INN_REHARTNA_GREETING02,Пришли? А я ждала! Я приготовила здесь место!
INN_REHARTNA_CONVERSATION04,"На самом деле, мне очень страшно каждый раз, когда я отправляюсь в путь для передачи писем. Ведь если я попадусь, то вся вина будет на мне..."
INN_REHARTNA_CONVERSATION05,"Я, конечно, переживаю о том, насколько я полезна для своих союзников... Но если я буду стараться, то всё же будет хорошо?"
INN_REHARTNA_GIFT02,"Я всегда так благодарна Вам! Есть, а Вы что любите? Я тоже хочу подарить что-нибудь, что будет Вам по душе."
INN_KIBERA_CONNECT_GREETING_MAX,"Я не как сестра, я не проигрывыю всяким мерзавцам... Эй, ты...\nТы меня слышишь?"
INN_KIBERA_CONNECT_CONVERSATION01,"Если найдёшь хороший меч, пропробуй сначала поторговаться, чтобы тебе его продали. Если откажут, ну что... хм... Ха-ха."
INN_KIBERA_CONNECT_CONVERSATION02,"Что значит судьба?! Злая ли судьба, счастливая ли, она игнорирует желание человека и просто связывает.\nВот и бесит."
INN_KIBERA_CONNECT_CONVERSATION03,"Место, куда бы я мог вернуться... стало уже домом для других людей."
INN_KIBERA_GREETING02,Ну привет! Что будешь? Я плачу!
INN_KIBERA_CONVERSATION04,Наши глупыши? Я их очень люблю.\nМне нравится наблюдать за дурачками.
INN_KIBERA_CONVERSATION05,"Ты знаешь как страшен дядька. Если ты напортачил, то лучше сразу же извиниться.\nА я? А я... подумаю."
INN_KIBERA_GIFT02,Ох... всё самое непригодное...
INN_MAY_INNIDLE01,М-м... какую же вкусную еду готовит Джуно! Она будет продаваться нарасхват!
INN_MAY_CONNECT_GREETING_MAX,"Я тружусь с утра до ночи, чтобы стать самой богатой во всем Орвеле!"
INN_MAY_CONNECT_CONVERSATION01,"Сегодня я думаю о том, чтобы пустить в путь и добраться до Центральной Элидоры, чтобы получить новые товары."
INN_MAY_CONNECT_CONVERSATION02,"Прошлый раз я начала шить вещи и это было моим хобби. Будет шанс, я и для тебя что-нибудь сделаю."
INN_MAY_CONNECT_CONVERSATION03,"Ты слышал о сокровищах, найденных в Пустыне Аэгина?"
INN_MAY_GREETING02,"Приветствую тебя, посетитель! Ох, постой, это было в таверне.."
