KEY,"Vietnamese"
INN_TANYA_GIFT01,"...Trước tiên...cứ nhận lấy vậy."
INN_EZEKIEL_INNIDLE01,"Nhìn cái gì?"
INN_EZEKIEL_GREETING01,"Sao? Nói đi."
INN_EZEKIEL_CONVERSATION01,"Thật là, cứ muốn gây phiền toái vậy…"
INN_EZEKIEL_CONVERSATION02,"Thôi cứ đi đi."
INN_EZEKIEL_CONVERSATION03,"Sao cứ muốn ra vẻ làm thân thế hả. Tôi không có ý định gần gũi gì đâu."
INN_EZEKIEL_GIFT01,"Gì, tự dưng sao lại thế này.. Này.. Thôi tôi cứ nhận vậy."
INN_VISKA_INNIDLE01,"Hmm... Ma tộc không có hả? Bụng đang đói mà..."
INN_VISKA_GREETING01,"Xin chào? Có gì đó để ăn không? Ma tộc không có hả?"
INN_VISKA_CONVERSATION01,"Nhanh lên nếu không kiếm được gì đó để ăn cô ta lại làm loạn lên cho mà xem... Hả? À à, không có gì đâu.\nHê hê hê ... hihi."
INN_VISKA_CONVERSATION02,"Bụng lại thấy đói rồi. Không biết gần đây có ma tộc nào nghe nói là mạnh không?"
INN_VISKA_CONVERSATION03,"Cái này hả? Di văn của giao kèo ma tộc. Cụ thể thì tôi cũng không biết"
INN_VISKA_GIFT01,"Cái này là gì vậy? Có ăn được không?"
INN_LEWICIA_INNIDLE01,"Thật là một chốn đầy sức sống. Rất thích hợp để nghỉ ngơi."
INN_LEWICIA_GREETING01,"Lại gặp nữa ư! Nghỉ chút rồi đi nhé?"
INN_LEWICIA_CONVERSATION01,"Tỏi? Ngon đây những cũng hơi cay, nhưng sao?"
INN_LEWICIA_CONVERSATION02,"Nắng ấm thật tuyệt. Nơi ta từng sống là một nơi rất u tối. Hmm? Sao bạn nhìn tôi như vậy?"
INN_LEWICIA_CONVERSATION03,"Một khi tôi đã nói rằng cơ thể đã được hồi phục thì sẽ là như vậy mà..."
INN_LEWICIA_GIFT01,"Quà tặng,...Thật là một phong tục thú vị. Được rồi trước hết tôi sẽ nhận."
INN_RICARDO_INNIDLE01,"Mọi người đều khỏe cả nhỉ. Thật tốt! Hahaha!!"
INN_RICARDO_GREETING01,"Hahaha, là bạn? Bạn khỏe chứ?"
INN_RICARDO_CONVERSATION01,"Cũng gọi là có tuổi rồi nhỉ! Nhưng mà không biết bao giờ mới nghỉ được. Hahaha."
INN_RICARDO_CONVERSATION02,"Hahaha, tuy lưng có đau một chút, nhưng ổn cả thôi."
INN_RICARDO_CONVERSATION03,"Vật tay hả!? Làm sao mà bỏ lỡ được! Haha, lên nào!"
INN_RICARDO_GIFT01,"Haha, đừng phiền gì cả. Cứ đặt hòm từ thiện đó tại Viện trẻ mồ cô! Mấy đứa trẻ sẽ cần những thứ này hơn ta."
INN_PRISCILLA_INNIDLE01,"Cô chủ hiện đang nghỉ ngơi."
INN_PRISCILLA_GREETING01,"Cô chủ hiện không có ở phòng."
INN_PRISCILLA_CONVERSATION01,"..."
INN_PRISCILLA_CONVERSATION02,"Chúng ta sẽ nói chuyện sau nhé."
INN_PRISCILLA_CONVERSATION03,"Tôi không còn là chiến binh nữa."
INN_PRISCILLA_GIFT01,"Tôi không quen nhận những thứ như này, dù sao cũng cám ơn."
INN_CASSANDRA_INNIDLE01,"Ôi chao, nhanh vào đây~ Dù đây không phải là cửa hàng của ta~"
INN_CASSANDRA_GREETING01,"Ôi, ngươi đang có ý đồ gì với ta đấy à? Hố hố"
INN_CASSANDRA_CONVERSATION01,"Lại đây làm 1 chén nào~ tính tiền với vị này nhé~"
INN_CASSANDRA_CONVERSATION02,"Thông tin vũ khí? Hử? Lần đầu tiên ta nghe đến...?"
INN_CASSANDRA_CONVERSATION03,"Hú, hôm nay tâm trạng có vẻ tốt nhỉ? Có chuyện gì vui à?"
INN_CASSANDRA_GIFT01,"Hihi, lại còn tặng cho mấy thứ này nữa~ ân tình này làm sao báo đáp đây."
INN_YANNE_INNIDLE01,"Hahaha, trông tất cả có vẻ vui nhỉ?"
INN_YANNE_GREETING01,"Lâu ngày quá~ mọi người vẫn khỏe chứ?"
INN_YANNE_CONVERSATION01,"Vừa vui vì có thể truy giết quái vật?, lại có thể giúp được mọi người nên cũng thấy có ý nghĩa phết."
INN_YANNE_CONVERSATION02,"Nghe nói làm thịt bọn quái vật mà nấu ăn thì được nhiều món ngon lắm?"
INN_YANNE_CONVERSATION03,"Các chiến sĩ tộc người Barbarian đều được học nấu ăn, nhưng mà món ta nấu thì chắc hẳn là ngon nhất thôi?"
INN_YANNE_GIFT01,"Quà ư? haha, cảm ơn nhé! Lần sau ta sẽ tiếp đãi một bữa!"
INN_OPHELIA_INNIDLE01,"Tôi sẽ cho bạn nghe lời thì thầm của các vì sao."
INN_OPHELIA_GREETING01,"Tôi là nữ phù thủy tên gọi Ophelia."
INN_OPHELIA_CONVERSATION01,"Tôi nhìn thấy ở cả đôi mắt của bạn.. Con đường của vì sao..."
INN_OPHELIA_CONVERSATION02,"Tôi sẽ nhìn vào trong đôi mắt của bạn."
INN_OPHELIA_CONVERSATION03,"Bạn đã từng nghe thấy lời thì thầm của vì sao chưa?"
INN_OPHELIA_GIFT01,"Xin cảm ơn. Tôi sẽ xem vận mệnh của bạn xem là đáp lễ."
INN_REQUINA_INNIDLE01,"Hừm, để xem người đủ tầm để mua món hàng của ta ở đâu nhỉ?"
INN_REQUINA_GREETING01,"Chào! Bạn có cần độc dược nào không?"
INN_REQUINA_CONVERSATION01,"Chất độc cũng được dùng làm thuốc đấy! Không phải chỉ dùng cho mỗi việc xấu thôi đâu~"
INN_REQUINA_CONVERSATION02,"À, nhưng chắc chắn là đại đa số độc dược thường dùng vào việc xấu."
INN_REQUINA_CONVERSATION03,"Ừm.. Cái chị lần trước mua độc dược của tôi đi đâu rồi nhỉ?"
INN_REQUINA_GIFT01,"Ôi, cảm ơn nhé! Tôi sẽ dùng nó để tăng thêm danh sách hàng buôn!!"
INN_ODDY_INNIDLE01,"Chà~!! Orvelia cũng thay đổi nhiều rồi nhỉ."
INN_ODDY_GREETING01,"Lâu lắm không gặp."
INN_ODDY_CONVERSATION01,"Ừm.. cũng đến lúc rồi. Chúng ta nói chuyện chút nhé?"
INN_ODDY_CONVERSATION02,"Vốn dĩ ta cũng đã từng là con người rồi.. nhưng bây giờ là Red Fir rồi."
INN_ODDY_CONVERSATION03,"Trong đồng hồ của ta đã có nhuộm ma thuật rồi. Ma thuật của Red Fir..."
INN_ODDY_GIFT01,"Ồ hố~ lâu lắm rồi mới nhận món quà rất là con người như thế này~!"
INN_THEO_INNIDLE01,"Tôi là Theo Phil Grayum đến từ Công Quốc Gray."
INN_THEO_GREETING01,"À, là anh. Hình như chúng tôi có biết anh?"
INN_THEO_CONVERSATION01,"Tôi muốn gặp lại cô gái đó một lần nữa."
INN_THEO_CONVERSATION02,"...Mới đó mà đã 100 mùa đông trôi qua rồi."
INN_THEO_CONVERSATION03,"Không biết là, bạn đã từng gặp một cô gái xinh đẹp có mái tóc màu bạch kim?"
INN_THEO_GIFT01,"Bạn có một trái tim đầy nhân hậu."
INN_MEDIANA_INNIDLE01,"Phù, cuối cùng thì cũng đã có việc để thực nghiệm rồi."
INN_MEDIANA_GREETING01,"Rất hân hạnh. Chúng ta đã gặp nhau trước chưa?"
INN_MEDIANA_CONVERSATION01,"Thấy sao? Có muốn thử thần dược của tôi một lần không? Phù phù, đừng sợ, lại đây nào."
INN_MEDIANA_CONVERSATION02,"Thỉnh thoảng có lúc tôi lại nhớ tới người cha đã thất lạc."
INN_MEDIANA_CONVERSATION03,"Đợi đã, tôi vừa nghĩ ra một phương pháp điều chế thuốc cực kì hiệu nghiệm."
INN_MEDIANA_GIFT01,"Oh, cám ơn. Tôi có thể sử dụng làm nguyên liệu nghiên cứu chứ?"
INN_ARTEMIA_INNIDLE01,"Dường như tôi đã biết chắc sẽ gặp bạn ở đây."
INN_ARTEMIA_GREETING01,"Đừng bao giờ quên rằng tôi luôn ở đây."
INN_ARTEMIA_CONVERSATION01,"Đây là thành ý của bạn ư?"
INN_ARTEMIA_CONVERSATION02,"Tôi hi vọng sẽ nhớ mặt bạn."
INN_ARTEMIA_CONVERSATION03,"Đừng rụt rè như vậy trước mặt tôi. Vững vàng lên nào."
INN_ARTEMIA_GIFT01,"Đây có phải là thứ quan trọng với bạn? Vậy thì ta phải nhận một cách trân trọng chứ nhỉ."
INN_SCARLET_INNIDLE01,"Gọn gàng hơn tôi nghĩnhỉ."
INN_SCARLET_GREETING01,"Bạn, có việc gì cần đến tôi à?"
INN_SCARLET_CONVERSATION01,"Đừng ngại. Hãy lại gần tôi thêm chút nào."
INN_SCARLET_CONVERSATION02,"Hãy kể thêm câu chuyện của các bạn."
INN_SCARLET_CONVERSATION03,"Nhờ có các bạn mới có đất nước này. Tôi luôn biết ơn điều này."
INN_SCARLET_GIFT01,"… xin, đa tạ…"
INN_SONIA_INNIDLE01,"Nhiều người nhỉ… Mirianne, đi đâu rồi?"
INN_SONIA_GREETING01,"Hả? Tôi ư? Ừm…"
INN_SONIA_CONVERSATION01,"Tôi đã bảo tôi chỉ giỏi việc chiến đấu thôi mà? Đừng kì vọng vào tôi quá."
INN_SONIA_CONVERSATION02,"Vì không phải là loài người nên nhẹ ư, rồi sẽ phải trả giá đấy?"
INN_SONIA_CONVERSATION03,"Nhìn đủ rồi chứ? Trước khi tôi cho ăn một đòn sốc điện."
INN_SONIA_GIFT01,"Ơ? Cho tôi à? Ừm…cảm, cảm ơn nhé…"
INN_MIRIANNE_INNIDLE01,"Sonia~ Ừm, lại biến đi đâu mất tiêu rồi."
INN_MIRIANNE_GREETING01,"À, xin chào! Thật may vì vẫn thấy bạn khỏe mạnh!"
INN_MIRIANNE_CONVERSATION01,"Anh Kasel và chị Frey vẫn khỏe chứ ạ? Hihi."
INN_MIRIANNE_CONVERSATION02,"Cũng lâu rồi tôi đang định đi thăm ông."
INN_MIRIANNE_CONVERSATION03,"À, tuy tôi không phải là một quản gia chính thức nhưng.. Vì bộ đồ đẹp quá. Hihi."
INN_MIRIANNE_GIFT01,"A, xin cảm ơn! Bạn không cần phải tặng như thế này…"
INN_ASELICA_INNIDLE01,"Nơi có các dũng sĩ, là đây sao..."
INN_ASELICA_GREETING01,"Người phù hộ của mặt trời, cùng với bạn."
INN_ASELICA_CONVERSATION01,"Với bọn ma tộc phá hoại thế giới thì không thể thua được."
INN_ASELICA_CONVERSATION02,"Mặt trời không phân biệt ai cả, đều soi rọi ánh sáng công bằng."
INN_ASELICA_CONVERSATION03,"Bạn đã thấy chàng trai Arch chưa?"
INN_ASELICA_GIFT01,"Dù món hàng này không cần dùng với ta cho lắm.. Nhưng vẫn cảm ơn bạn."
INN_CROW_INNIDLE01,"Đừng có khều tôi."
INN_CROW_GREETING01,"Công việc?"
INN_CROW_CONVERSATION01,"Chỉ được yêu cầu một lần duy nhất, nên hãy nghĩthật thận trọng."
INN_CROW_CONVERSATION02,"Kiếm súng đạn ở đây khó thật."
INN_CROW_CONVERSATION03,"Cái này là kẹo, không phải thuốc lá nên không cần để ý đến đâu."
INN_CROW_GIFT01,"Lấy số tiền này đi mua thuốc… à không, mua kẹo mới được."
INN_SHEA_INNIDLE01,"Lalala~ Lalala~La~ ơ?"
INN_SHEA_GREETING01,"Ngài mặt trời ấm áp, chúc ngài một ngày hạnh phúc."
INN_SHEA_CONVERSATION01,"Bạn có nghe thấy âm thanh bài ca trong gió không?"
INN_SHEA_CONVERSATION02,"Ô la la? Bạn có nhìn thấy cây đàn hạc ở đây không?"
INN_SHEA_CONVERSATION03,"Lần đầu tiên gặp Shuwanheit ở khu rừng."
INN_SHEA_GIFT01,"Xin cảm ơn~ tôi sẽ đàn một khúc để tặng lại bạn."
INN_SHAMILLA_INNIDLE01,"Chà, người đông, mà linh hồn cũng mạnh nữa... Hahahaha..."
INN_SHAMILLA_GREETING01,"Haha, tìm ta có việc gì?"
INN_SHAMILLA_CONVERSATION01,"Linh hồn hiếm có đấy... Haha, thú vị lắm."
INN_SHAMILLA_CONVERSATION02,"Ác quỷ? Ta chẳng hiểu ngươi nói gì cả."
INN_SHAMILLA_CONVERSATION03,"Cuộc sống phàm trần chẳng phải là đỉnh cao nghệ thuật đó sao?"
INN_SHAMILLA_GIFT01,"Ôi... Quà tặng ta hả. Haha, thế ngươi muốn gì nào...?"
INN_KARA_INNIDLE01,"Đông đúc quá. Ta chưa từng thấy nhiều người như vậy."
INN_KARA_GREETING01,"Xin chào!"
INN_KARA_CONVERSATION01,"Tiết trời hôm nay... Khá là trong trẻo. Tối nay sẽ có mây rải rác."
INN_KARA_CONVERSATION02,"Đồ ở đây đều là món thượng hạng. Đừng lo, không có độc đâu."
INN_KARA_CONVERSATION03,"Hoàng cung thật yên ắng, còn ở đây lại quá ồn ào."
INN_KARA_GIFT01,"Thời nay dùng loại tiền này hả? Chủ nhân ta hẳn sẽ thích thú lắm."
INN_CHASE_INNIDLE01,"Không khí lạ lẫm. Khung cảnh cũng vậy..."
INN_CHASE_GREETING01,"Ta không nhớ ngươi."
INN_CHASE_CONVERSATION01,"Có ai ở đây biết ta không?"
INN_CHASE_CONVERSATION02,"Đúng là ta từng sát hại rất nhiều người. Nhưng vì sao nhỉ...? Vì sao?"
INN_CHASE_CONVERSATION03,"Hôm nay có người nhìn ta chòng chọc. Lẽ nào... Họ biết ta?"
INN_CHASE_GIFT01,"Cảm ơn. Có lẽ ta nên nói vậy."
INN_ZAFIR_INNIDLE01,"Ồ, thức uống gì mà kỳ lạ chưa?"
INN_ZAFIR_GREETING01,"Nguyện cầu Thần vương sẽ luôn che chở cho ngươi."
INN_ZAFIR_CONVERSATION01,"Ừm, chỗ này khác xa mấy quán rượu ở sa mạc. Ta không được ngồi bệt đâu nhỉ?"
INN_ZAFIR_CONVERSATION02,"Chiến binh sa mạc luôn đặt người dân lên trên hết."
INN_ZAFIR_CONVERSATION03,"...Ta không thích chỗ đông người cho lắm, nhưng bầu không khí thoải mái này... cũng chẳng có gì để chê cả."
INN_ZAFIR_GIFT01,"Thật là rộng lượng. Cảm ơn nhé."
INN_LILIA_INNIDLE01,"...Nhiều người thế..."
INN_LILIA_GREETING01,"Nguyện cho Dòng chảy luôn ở bên ngươi!"
INN_LILIA_CONVERSATION01,"Ta không tốt bụng như chị Laias đâu."
INN_LILIA_CONVERSATION02,"Rồng xanh yếu xìu á? Bé cái lầm đấy nhé."
INN_LILIA_CONVERSATION03,"Ta là Rồng trưởng thành. Ta đủ tuổi rồi!"
INN_LILIA_GIFT01,"Cảm ơn, nhóc người phàm."
INN_LAUDIA_INNIDLE01,"Ồ, nơi này hay đấy. Có chỗ nào để ta nhảy một điệu không?"
INN_LAUDIA_GREETING01,"Xin chào. Nguyện cầu sức mạnh Dòng chảy luôn ở bên ngươi."
INN_LAUDIA_CONVERSATION01,"Ngươi chưa gặp nữ linh mục sao? Ai gặp người rồi thì khó mà quên được..."
INN_LAUDIA_CONVERSATION02,"Chà, một khi xem ta nhảy thì ngươi chẳng còn tâm trí nghĩ đến chuyện khác nữa đâu."
INN_LAUDIA_CONVERSATION03,"Ta không muốn thấy thế giới tươi đẹp này bị tàn phá thêm nữa."
INN_LAUDIA_GIFT01,"Cảm ơn món quà của ngươi. Nhảy một điệu nhé?"
INN_ERZE_INNIDLE01,"Trông thứ nào cũng ngon... *Ngoàm*"
INN_ERZE_GREETING01,"Ta biết một trò chơi hồi hộp cho cả nhóm. Muốn thử không?"
INN_ERZE_CONVERSATION01,"Sao trông ngươi cứ sợ sệt thế nhỉ?"
INN_ERZE_CONVERSATION02,"Sao, ngươi sợ ta sẽ cắn ngươi ư?"
INN_ERZE_CONVERSATION03,"Ta đảm bảo ngươi chưa bao giờ thấy khoái lạc như thế này đâu."
INN_ERZE_GIFT01,"Ha ha, không cần làm vậy đâu... Sao không cho ta xem cái cổ của nhà ngươi đi nhỉ?"
INN_NERAXIS_INNIDLE01,"Hừm. Ta đang làm cái gì ở đây thế này...?"
INN_NERAXIS_GREETING01,"Hừm, một con người thì muốn gì ở ta chứ?"
INN_NERAXIS_CONVERSATION01,"Ngươi không đáng để ta nói chuyện."
INN_NERAXIS_CONVERSATION02,"Ngươi muốn gì nào?"
INN_NERAXIS_CONVERSATION03,"Ha, nực cười."
INN_NERAXIS_GIFT01,"Ta không biết ngươi muốn gì, và cũng chẳng cần biết."
INN_SERIA_INNIDLE01,"Nơi này khá ấm áp."
INN_SERIA_GREETING01,"Được rồi."
INN_SERIA_CONVERSATION01,"Có vẻ như đường phố ban đêm ở đây vẫn an toàn."
INN_SERIA_CONVERSATION02,"Ngươi có một vài đồng đội tốt đấy. Đồng đội ư...? Ha ha."
INN_SERIA_CONVERSATION03,"Liệu ta có thể tin ai đó một lần nữa hay không?..."
INN_SERIA_GIFT01,"Ta có lý do riêng để không nhận lệnh vào lúc này."
INN_LUCIAS_INNIDLE01,"Nơi này... ta có thể cảm nhận được cả sức mạnh của ánh sáng và dòng chảy hài hòa."
INN_LUCIAS_GREETING01,"Hân hoan chào đón. Hi vọng ngươi có một ngày tốt lành."
INN_LUCIAS_CONVERSATION01,"Đây là một đám cưới. Aaa... cảnh tượng này thật linh thiêng."
INN_LUCIAS_CONVERSATION02,"Ngươi có nhìn thấy Tu sĩ Baudouin chăng? Ta nghe nói hôm qua ông ấy hơi quá chén..."
INN_LUCIAS_CONVERSATION03,"Ta có thể cảm nhận đủ loại sức mạnh ở đây. Cứ như thể ở trung tâm của thế giới..."
INN_LUCIAS_GIFT01,"Cầu mong Ánh sáng dẫn đường cho ngươi."
INN_CHRISHA_INNIDLE01,"Ô. Quán trọ của Orvel cũng không tệ lắm."
INN_CHRISHA_GREETING01,"...Ngươi định làm gì?"
INN_CHRISHA_CONVERSATION01,"Những kẻ hăm hở tìm hiểu về Đế quốc phải tự chứng minh bản thân trước."
INN_CHRISHA_CONVERSATION02,"Mệnh lệnh của Hoàng đế là tuyệt đối, không ai được phép làm trái."
INN_CHRISHA_CONVERSATION03,"Ta nghe nói có người thông thạo Pháp nghệ ở Orvel. Không biết kẻ đó như thế nào nhỉ."
INN_CHRISHA_GIFT01,"Quà? Cho ta à? Thế này là vì mục đích gì?"
INN_NIA_INNIDLE01,"Gừ... Con người... Quá nhiều..."
INN_NIA_GREETING01,"*Khịt, khịt* Mùi của ánh sáng... và bóng tối..."
INN_NIA_CONVERSATION01,"...Lúc nào... thì mới được ăn đây...?"
INN_NIA_CONVERSATION02,"Đói... đói lắm rồi... Đi săn nào..."
INN_NIA_CONVERSATION03,"Gừ... Mùi này... của thú ăn thịt..."
INN_NIA_GIFT01,"Ta không thể ăn thứ này..."
INN_LAVRIL_INNIDLE01,"À... Ừm... Quanh đây nhiều người lạ quá..."
INN_LAVRIL_GREETING01,"Xi... xin chào..."
