KEY,German
ITEM_STORY_1065,"Ein magischer Ausrüstungsgegenstand, der von Sonia, der Erzmagierin von Blau erschaffen wurde. Er ist mit Magie verzaubert, die es ihm erlaubt, enorme Geschwindigkeiten zu erreichen. Außerdem ist er mit einem speziellen Zauber ausgestattet, der ihn nach dem Wurf stets in die Hände seines Besitzers zurückkehren lässt. Sonia hätte Mirianne, die wie eine Schwester für sie ist, nicht besser beschenken können. Mit anderen Worten handelt es sich dabei um eine Liebesbekundung, die nur Mirianne gilt."
ITEM_STORY_1066,"Diese mächtige und ehrfurchtsgebietende Ausrüstung steht in Wechselwirkung zu ihren Trägern und kann ihre Besitzer sogar dominieren. Schwanheit zählt zu diesen überwältigenden Waffen. Diese Harfe, die lieber „Mr. Schute“ genannt werden möchte, verstärkt das Mana des Benutzers deutlich und versprüht es um ihn herum. Weil das verstärkte Mana verstreut wird, kann es nicht effektiv für offensive Magie genutzt werden. Doch bei anderer Verwendung kann es sich durchaus als sehr effektiv herausstellen. Mr. Schute ist eine ziemliche Quasselstrippe, aber nur, wenn er unter Freunden ist. Dieser Tage spricht er nur mit Shea."
ITEM_STORY_1067,"Ein Artefakt aus einer antiken Zivilisation, in dem eine unerschöpfliche Energiequelle steckt. Die Macht dieser Belagerungswaffe kommt der des höchsten Magierranges gleich. Sie wurde in den Ruinen des alten Fürstentums Gray entdeckt und eingelagert, da niemand wusste, wie man sie einsetzte. Lange danach, als Kara ausgegraben wurde und erwachte, teleportierte sich die Waffe an ihre Seite. Die technomagische Waffe des höchsten Ranges wurde auf ähnliche Art und Weise hergestellt wie die Gebirgsfestung."
ITEM_STORY_1068,"Eine Waffe aus einem speziellen Metall, das von einem Schamanen der Krakashu, des Stammes der Dunkelheit, hergestellt wurde, indem er lebendige dämonische Bestien einschmolz.\nAnschließend wurde das Metall vom besten Schmied des Dschungels zu einer magischen Waffe verarbeitet, die alle Dämonen bestrafen soll.\nEin gewaltiges Paar Klauen, dem Verdammung, Groll und Wut innewohnen.\nDiese Klauen sind das Symbol, das den Anführer der Krakashu repräsentiert und den Zorn der Vorväter beschwichtigt.\nNia wurde in jungen Jahren zur Anführerin des Stammes ernannt und muss die Dunkelheit, die in dieser Waffe steckt, erst noch aufnehmen.\nAber tief in der Nacht, kurz bevor sie einschläft, kann sie im Inneren der Waffe bereits den Groll ihrer Ahnen hören."
ITEM_STORY_1069,"Ein Paar Würfel, das einst von Hexipolia, dem Fahrenden Illusionsclown verwendet wurde.\nEr war ein bewährter Zauberer und Künstler längst vergangener Zeiten, der den gesamten Kontinent bereiste, um den Leuten Freude zu bringen und dafür zu sorgen, dass sie ihre Schmerzen vergessen konnten.\nSeine Darbietungen spendeten den Leuten Trost und Hoffnung in verwirrenden Zeiten, und sie liebten ihn so sehr, dass sie im Gedenken an seinen edlen Geist den Mond von Hexipolia schufen.\nDoch die psychisch fordernde Natur der Künste Hexipolias ließ seine Seele langsam verkümmern und er litt an Einsamkeit und Depressionen.\nEr wollte seine natürliche Gabe aufgeben, doch der Schatten, der die Leute überragte, war zu gewaltig, und er wusste nur zu gut, was seine Darbietungen seinem Publikum bedeuteten.\nEs war sein Schicksal, Leute zu unterhalten.\n\nDie Lu Etrona-Würfel schuf er, um sich auf seinen schmerzvollen Unterhaltungsreisen zu amüsieren.\nEr füllte die Würfel mit seinem Mana und gab ihnen die Macht, eine dimensionale Illusion zu erzeugen.\nDie Würfel eröffneten beim Wurf eine imaginäre Welt, in der Hexipolia ein wenig Frieden finden konnte.\n\nDie Würfel wurden an seine Nachfahren weitergegeben, die seine Unterhaltungstätigkeiten weiterführten, doch sie verschwunden, als die alte Zivilisation in sich zusammenbrach.\n\nHeute befinden sich die Würfel in Besitz eines Mannes, den man den Illusionsspieler nennt.\nNun werden sie auf andere, zweckentfremdete Weise benutzt, gegen den Willen ihres Herstellers ...\n\nEs heißt, die Würfel erschienen mit blinkenden Lichtern in Eskers Händen, als er der Welt verzweifelt den Rücken kehren wollte.\n"
ITEM_STORY_1070,"Ein Paar technomagischer Stiefel, die hauptsächlich aus dem Magischen Stein des Sturms gefertigt sind, der in alten Technomagieruinen abgebaut wurde.\nWann immer ihr Träger angreift, setzt der Magische Stein eine Energie frei, die Überschallgeschwindigkeit und eine zerstörerische Kraft entfesselt, die stark genug ist, um Metallstreben wie Zuckerstangen zu verbiegen.\n\nEs war Ricardo, der Cecilia den Magischen Stein des Sturms gab, aus dem die Stiefel gefertigt wurden.\nSie behauptet, dass Ricardo ihn aufbewahrt, hat ihr jedoch nie gesagt hat, wo er ihn herhatte.\n\nEines Tages, als Ricardo Cecilia im Kaiserreich besuchte, verriet sie ihm, dass sie sich dem Widerstand anschließen würde.\nEr konnte in ihren Augen erkennen, dass ihr Entschluss endgültig war.\nDann gab er ihr den Magischen Stein des Sturms und sagte: „Lass die Welt verstehen, was du fühlst.“\n\nSpäter schuf Landet, der geniale Ingenieur des Widerstands, daraus diese mächtigen Stiefel."
ITEM_STORY_1071,"Eine riesige Schere aus roten Zaubersteinen, die Kirzes Körper ausmachen.\nEs ist entsprechend der antiken Schere, die ihre Mutter zuvor verwendet hat, gebaut worden.\nEs ist eine praktische Waffe, die wie ein langes Schwert benutzt werden kann.\nAußerdem kann man eine Klinge trennen und als Zweischwerter verwenden.\nIn dieser Schere steckt der Wunsch eines Mädchens, das sich wünscht, dass es keine Opfer wie sie mehr geben würde.\nEs kann auf ihren Verstand reagieren und noch mächtiger werden."
ITEM_STORY_1072,"Eine Waffe, die Pansirone von der Kaiserlichen Armee bekommen hat, als sie der Jagdhundeinheit zugeteilt wurde.\nPansirone war jedoch mit dem Flammenwerfer nicht zufrieden, weshalb sie die Waffe umgebaut hatte. Diese wurde mit einem Kraftstofftank, der doppelt sie viel Kapazität lagern kann, und mit einer Spezial-Dampfstrahlpumpe, die endlose Flammen feuern kann, ausgestattet.\nTrotzdem war Pansirone immer noch nicht zufrieden, da sie alles in großer Reichweite verbrennen wollte. Daraufhin hat sie die Waffe erneut modifiziert. Als Valance die neue Waffe von Pansirone sah, musste sie den Kopf schütteln.\nValance konnte dies nicht länger mitansehen, weshalb sie die Waffe von Pansirone mitnahm und nach einiger Zeit mit einer upgegradeten Version zurückkehrte. Sie hat die Technologie von Magos Le'Flamme genutzt und eine neue Waffe erschaffen, die in der Lage ist sehr heiße Flammen auszustrahlen.\nDa das Erscheinungsbild der Waffe Pansirone nicht gefiel, hat sie es schön geschmückt und es nach ihrer Freundin Tersia genannt."
ITEM_STORY_1073,"Eine Waffe für den verbesserten Menschen, Typ. 0, die nach tausenden Versuchen in einem Labor des Reichs hergestellt wurde.\nNachdem der verbesserte Mensch, Typ. 0, im Labor erwachte, vernichtete er alles, um eine Waffe zu finden, die seiner Macht standhalten konnte.\nSchlussendlich riss er dem Monsterkannibalen das Horn aus, das die Arroganz der 7 Sünden verschlungen haben soll.\nDer beste Schmied des Reichs fertigte aus dem Horn den Blutlancier-Monolithen an.\nDie Flamme der Sünde lodert im Inneren der Waffe, und was auch immer sie durchringt, kann nicht geheilt werden.\nEr genießt es so sehr, diese Waffe zu führen, dass er dabei sein verlorenes Gedächtnis vergisst, das damit in Verbindung steht."
ITEM_STORY_1075,"Der Schatz des Stammes, der in die Tiefe des Eretana-Sees, der Heimatstadt von Dakaris, verborgen ist.\nDie jahrhundertalte Weisheit und Magie der Eidechsenmenschen hat sich in diesem Gegenstand angehäuft.\nDieser mag schön und ruhig aussehen, jedoch kann es entsprechend dem Wille des Nutzers große magische Kräfte abgeben."
ITEM_STORY_1078,"Der Name des Schwerts lautet 'Es, das nie gesättigt werden kann', 'Es, das endlos giert'.\nEs hat die Macht, alle Formen von Energie, böse wie heilige, aufzunehmen und sie als die eigenen zu nutzen.\nEs hat seinen eigenen Willen und einen sehr temperamentvollen, zerstreuten und grausamen Charakter.\nSelbst Königin Artemia kennt den genauen Grund für die Einkerkerung der Klinge unter der Zentralkirche von Penteonia nicht, aber es heißt, Targarios sei einst ein Dunkler Lord gewesen.\nEs mag angesichts seines leichtfertigen Charakters unwahrscheinlich erscheinen, aber es besteht kein Zweifel daran, dass es über verheerende Kräfte gebietet."
ITEM_STORY_1087,"Ein Schild und eine Gewehrklinge, die unter Verwendung modernster Technik im Kaiserreich hergestellt wurden.\nDie Gewehrklinge ist ein Prototyp der Abteilung für Mechanische Technologie von Magos Le'Flamme\nund eine tödliche Waffe, die geschaffen wurde, um mehrere Gegner aus der Nähe anzugreifen.\nDas Schild dient dazu, gegnerische Angriffe abzuwehren und zu kontern\nund verfügt über eine einzigartige Stoßabsorbierung.\nEs war ein Geschenk der kaiserlichen Familie des Kaiserreichs\naus Anerkennung von Glenwys Leistungen.\n"
ITEM_STORY_1090,"Ein seltsamer Korb, den May immer dann trug, wenn sie auf der Suche nach neuen Materialien ist. Dieser geheimnisvolle Korb hat unendliches Fassungsvermögen und alles, was damit befördert wird, verliert sein Gewicht. Mit seiner Hilfe kann May auf einer einzigen Reise eine riesige Anzahl an Gegenständen transportieren. Auf den ersten Blick sieht er aus wie ein Picknickkorb. Doch Gerüchten zufolge belädt sie ihn mit fragwürdigen Dingen, wenn sie auf die Jagd geht ... So sagt man jedenfalls."
ITEM_STORY_1091,"Ein Paar Kampfhandschuhe, die speziell für Gladi angefertigt wurden. Sie sind der Beweis seines Sieges in der Meisterschaft der Orvel-Arena. Angeblich wurden sie aus dem legendären Paar Handschuhe eines Mannes geschmiedet, der vor hunderten von Jahren als Kriegsgott bekannt war. Diese Handschuhe verstärken die Macht ihres Trägers und wurden für das Zermalmen der Feinde spezialisiert. Die körperliche Anstrengung ihrer Verwendung ist allerdings brutal und keine normale Person vermag sie zu führen. Ist ihr Träger muss äußerst beweglich und körperlich dazu in der Lage sein, dem Rückstoß der Schläge zu widerstehen, sonst ist ihre Verwendung glatt selbstmörderisch. Gladis natürliche Kraft und Beweglichkeit allerdings erlauben es ihm, sie nach Belieben einzusetzen."
ITEM_STORY_1092,"Ihre Erlaubnis wird benötigt, um wichtige Gegenstände in der Gildenallianz zu verarbeiten. Ein Bürogegenstand, der vom Gründer der Gildenallianz hoch geschätzt wird. Ein Set, bestehend aus einer Schreibfeder und einem Aktenordner. Die Feder besitzt eine Manakugel, benötigt als Mana anstelle von Tinte, und man muss damit auf magischem Pergament schreiben, auf dem mit einer normalen Feder nicht geschrieben werden kann. Die vom Schreiber geschriebenen Buchstaben Können nicht ohne das Mana des Schreibers gelöscht werden. Außerdem kann unbegrenzt viel Text auf das magische Pergament geschrieben werden und es besitzt eine Funktion, nach bereits Geschriebenem zu suchen. Es macht Veronicas Arbeit so viel effektiver. Natürlich ist es nützlich für die Arbeit, aber außerhalb der Arbeit ..."
ITEM_STORY_1093,"Die Hellebarde, die von einer antiken Wächterstatue gehalten wurde, die das Tor des Labyrinths bewachte, wurde vor Kurzem im unterirdischen Königslabyrinth gefunden. Die alte Statue hielt die Hellebarde fest in Händen, als ob sie ihre Entschlossenheit zeigen wollte, das Labyrinth vor Eindringlingen zu schützen. Loman, der mit der Ausgrabung des Labyrinths beauftragt war, spürte eine außergewöhnliche Energie von der Statue ausgehen und verneigte sich vor ihr. Genau in diesem Moment ließ die Statue die Waffe fallen und zerbrach in tausend Stücke. Die Hellebarde selbst schien unversehrt und war von einer mysteriösen Energie erfüllt.\n„Die Statue zerbrach plötzlich und ließ die Hellebarde fallen ...“\n, sagte Scarlet, als sie sich den Bericht ansah.\n„Ja.“\nScarlet richtete ihren Blick dann auf Loman.\n„Die unnachgiebige Aufrichtigkeit, einen Ort zu beschützen, bis der Körper zerfällt ... Ich kenne so einen Mann.“\n„Wie bitte?“\nEr schaute Scarlet fragend an, während sie ihm die Hellebarde lächelnd überreichte."
ITEM_STORY_1094,"Ein magischer Topf, der vor langer Zeit von einem legendären Koch benutzt worden sein soll. Er besteht aus einem magischen Metall, das selbst Schmied Jin noch nie gesehen hat. Der Topf verstärkt den Geschmack und das Aroma des Essens und maximiert die natürliche Qualität der Zutaten. Obwohl er solch ein seltener Schatz ist, wird er von seiner Besitzerin Juno nur selten benutzt. Juno ist sehr stolz auf ihre Kochkünste, daher wird angenommen, dass sie sich nicht auf solche magischen Artefakte verlassen will.\nDarum ist der wertvollste Schatz der kulinarischen Welt mittlerweile nur eine Dekoration in Junos Gasthaus. Wenn aber irgendwann der Tag kommt, an dem sie ihn benutzt, wird die Welt eine völlig neue Stufe der Kochkunst erleben."
ITEM_STORY_1095,"Streitkolben, der von der Anführerin der Wache geführt wurde, um die Gefangenen unter Kontrolle zu halten.\nEr ist als Streitkolben der Rehabilitation für aufmüpfige Monster in Gefangenschaft bekannt.\nVon Generation zu Generation wurde er von den Kerkermeistern in Orvelia weitergereicht, doch kurz nachdem Nicky die neue Anführerin wurde, brach ein Teil des Streitkolbens ab, als sie ihn gnadenlos gegen die Gefangenen führte.\n\n– ... ... ...\n\nSie starrte auf den kaputten Streitkolben, als ihr Blick zu den Gefangenen wanderte und auf die Höllenbestie Hartnon fiel, deren gesamter Körper mit Hörnern bedeckt war.\nEin kaltherziges Lächeln breitete sich auf ihrem Gesicht aus.\n\n– Du da! Du hast einen hübschen Augapfel für ein Stück Abschaum!\n\nMit der Zeit wurde aus dem Auge des Monsters dank den fähigen Händen von Schmied Jin Nickys neuer Streitkolben.\nEr war perfekt für sie.\nVon den Hörnern, mit denen der Streitkolben besetzt war, ging ein schrecklicher Fluch aus, während die durch das Opfer des Monsters erbrachte Iris für einen die Seele zermürbenden Schmerz sorgte.\nDie Insassen fingen an, den Streitkolben „Hartnon“ zu nennen, zu Ehren des Biests, das für die Waffe sein Leben gab.\nJedes Mal, wenn Nicky den neuen Streitkolben gegen die Gefangenen einsetzte, fühlte sie eine Welle unvergleichlicher Freude in sich aufsteigen."
ITEM_STORY_1096,"Eine Zeichnung aus dem Turm der Herausforderung und ein antiker Schild, der aus Artefaktbruchstücken besteht.\nDer Schild steckt voller antiker Schutzmagie, deren Grenzen niemand auf der Welt kennt.\nSelbst Dosarta kennt das volle Ausmaß seiner Kräfte nicht,\nes interessiert sie aber auch nicht wirklich.\n„Ich hatte viel Zeit, damit zu spielen und herauszufinden, was er so kann“, sagt sie.\nDas Bewachen des Turms der Herausforderung ist so langweilig geworden, dass selbst das Training ihrer Fähigkeiten für sie zur Freizeitbeschäftigung wurde."
ITEM_STORY_1097,"Eine rätselhafte Waffe mit ganz eigener Technologie, kreiert von der energiegeladenen Hanus.\nDiese wird hauptsächlich für Ziele verwendet, die Hanus wütend machen.\nDiese atemberaubend Waffe, genannt Hanus-Zero-Type, ist mit einer speziellen Kugel ausgestattet, die beim Angriff mehrere Kugeln abfeuert, die zu bestimmten Zeiten Führungsfunktionen haben, sodass sie sich niemals dem Feind entziehen können.\nWenn sie diese Waffe herstellt, die sonst niemand bauen kann, wäre sie dann auf dem gleichen Level wie der Institutsleiter Magos Le'Flamme oder die intelligenten Maschinenbau-Studenten aus Orvel?\n\nDer Grund warum sie diese Waffe bauen möchte, ist schon interessant ... \n\nHanus, die früher schon mal auf dem Höhepunkt ihrer Karriere stand, wurde vom Leiter einer Schmuggelbande verspottet. Dieser meinte zu ihr, dass sie doch auf dem Kinderspielplatz Kriegsspiele spielen solle. Dies machte sie sehr wütend und sie kämpfte schließlich gegen sie, jedoch waren die Gegner in der Überzahl, sodass sie sich zurückziehen musste.\n\nDie Tatsache, dass ihre Gegner vor ihren Augen entwischt sind, machten sie Tage danach noch wütend. Bis eines Tages der anschließende Einsatz zur Eliminierung der Schmuggelbande stattfand und ihr die Chance geboten wurde ihre neue Waffe einzusetzen.\n\nAn dem Tag hat ein Schuss ihrer Waffe den Einsatz schnell beendet.\nAls sie mit ihrer Waffe schoss, dachte sie sich: 'Jetzt kann das Kinderspiel beginnen.'"
